Date,1151F4,147C38,2BAE5F,2CB4C9,342218,343996,58B46F,5A9A82,652E62,6DBBBC,6E7060,6ED519,789A7D,7AC86E,7B1E50,7BAAE7,977A1E,97AAF6,9C8BC3,AFD7DD,B2E6B5,B303A6,B560AF,B642E8,D9B1C9,DB5CA5,E10D31,F93C8A,FD39EB
2023-11-21,55.4942,64.4928,52.3786,53.8224,65.2694,74.67,26.2464,24.3849,17.5283,124.787,46.7028,24.2223,71.4444,95.5146,34.266,53.3315,41.117,83.8303,15.1395,45.7045,106.1308,35.3433,59.6469,67.8079,72.4437,82.6035,58.4017,45.4517,43.4404
2023-11-22,55.8732,64.4373,53.0109,53.7849,66.9512,75.1867,26.5232,24.32,17.7555,124.4436,46.9767,24.39,71.7238,96.8096,34.1568,53.5567,41.3207,83.8581,15.2932,46.2781,107.5097,35.3251,60.1211,68.0405,72.6386,83.0447,58.7315,45.8684,44.0458
2023-11-24,55.9565,64.4558,52.7704,53.8598,66.5966,75.2975,26.6568,24.3849,17.8049,125.9602,46.935,24.3062,71.8822,97.4663,34.2478,54.0447,41.5953,84.2657,15.3113,46.0232,107.2798,35.6251,60.5303,68.5523,72.8707,83.3939,58.6869,46.0628,44.1035
2023-11-27,55.8917,65.0577,52.5745,53.8879,67.0421,75.8696,26.6759,24.32,17.6864,124.7107,47.181,24.3993,72.1523,96.9946,34.1204,53.8007,41.551,83.9971,15.2932,46.178,107.8929,35.5797,59.9259,68.5988,72.9078,83.5685,59.0612,46.2573,44.6513
2023-11-28,56.3725,65.2706,53.3671,54.4307,67.5784,76.737,26.8667,24.459,17.2911,124.6248,47.1903,24.3807,72.5156,97.1426,33.9475,53.904,41.6308,84.1175,15.5284,46.6696,107.7588,35.5979,59.8887,68.4127,74.0125,83.7523,59.2573,46.4054,44.9589
2023-11-29,55.4757,65.0299,53.1711,54.6179,67.3693,76.5616,26.6186,24.1254,16.9651,125.159,46.6982,24.0361,71.7145,96.3286,33.6473,53.2564,41.3916,83.3208,15.5736,46.1051,107.3277,34.8979,58.8564,67.8823,73.5344,83.3664,58.6245,46.2387,45.0261
2023-11-30,56.2523,65.7244,52.904,54.7582,68.1238,77.1614,26.9813,24.2088,16.9651,125.7503,47.0789,23.8778,72.2734,96.3009,33.6109,53.2658,40.7446,83.4783,15.5646,46.4693,109.0135,35.007,58.0567,67.8079,73.8454,84.8092,59.7029,46.8221,45.9776
2023-12-01,56.7978,66.2244,54.124,55.3759,68.2511,78.4072,27.4776,24.5425,17.2417,127.0857,47.3667,24.3993,73.5588,100.0563,33.993,54.8049,41.9398,84.9327,16.3966,47.1248,109.0519,35.4433,58.9773,68.115,74.7365,85.1401,60.1396,47.6739,46.487
2023-12-04,56.8348,66.0021,54.0438,54.908,68.2602,78.4348,27.5348,24.4312,17.0639,126.9903,47.0696,24.6228,73.149,100.2783,33.8201,54.7392,41.4545,85.2199,16.2609,45.9321,110.0768,35.207,58.8471,67.752,74.3838,85.2228,60.0416,47.5905,46.2083
2023-12-05,56.428,65.6781,53.5986,54.4962,68.0147,77.2629,27.2581,24.1161,16.8564,125.3116,46.6193,24.3434,72.3945,98.6596,33.7109,53.8007,41.6253,84.4788,16.2248,46.6241,109.0806,34.9979,58.2147,66.5511,73.6226,84.9839,59.4623,47.4517,46.3812
2023-12-06,57.2971,66.9096,53.9637,56.3399,69.2783,78.3518,27.468,24.4034,17.0342,126.5706,47.1439,24.5949,73.6706,99.2793,34.0749,54.27,42.47,84.905,16.2248,47.2978,109.8948,35.8251,58.7634,68.5402,74.5973,86.3349,59.8544,48.2387,45.6797
2023-12-07,56.9088,66.3448,53.7589,56.0123,69.1329,78.4348,27.4489,24.4034,17.1627,126.4275,47.3017,24.6135,73.3353,99.1776,33.9384,54.3732,42.452,85.6368,16.4328,47.0702,109.7032,35.7615,58.5757,68.5308,74.4488,86.8128,59.9881,47.9794,45.622
2023-12-08,56.317,66.2059,53.1177,55.8719,68.4511,77.5767,27.4585,24.3754,17.3998,125.283,47.3574,24.4924,72.6739,100.4633,33.7382,54.5703,42.6767,84.8123,16.478,46.9427,108.6783,35.6433,58.7165,67.9116,73.9289,86.7484,60.1129,47.572,45.9488
2023-12-11,56.9088,66.0762,54.1329,55.8813,68.7692,77.7059,27.7257,24.6279,17.4196,124.6725,47.4038,24.5297,72.823,101.8323,33.902,54.5046,42.8205,85.1088,16.3243,47.143,108.5442,35.9251,59.1012,69.3752,74.718,87.6399,60.6298,47.6924,46.016
2023-12-12,56.5482,65.2521,53.6164,55.7035,67.4511,76.617,27.6875,24.4783,17.5184,124.9777,47.1624,24.3807,73.208,101.6751,33.6473,54.4013,42.8205,84.9791,16.469,46.7516,108.9082,35.8524,58.6414,69.2908,74.2631,87.6123,60.2644,47.5813,46.8041
2023-12-13,58.5546,67.6689,56.181,58.5018,70.1237,80.2804,28.8233,25.5071,17.9334,128.8407,48.9312,25.1722,76.3632,104.82,35.0394,56.2219,44.456,87.0913,17.4819,48.5542,111.9254,37.2705,60.5464,71.7678,77.5771,90.1397,63.0895,49.4238,46.8522
2023-12-14,57.8519,66.2059,56.5728,58.7544,67.9147,78.0842,28.3461,25.292,17.6864,128.2779,47.9424,24.8463,70.4472,103.9968,34.457,55.3304,44.1774,85.1458,17.7532,48.5907,110.527,34.4525,59.1012,71.7584,77.3543,90.3511,62.6707,48.322,46.3332
2023-12-15,56.9365,65.6132,55.6457,57.5565,67.0148,76.091,27.5444,25.1611,17.548,125.6645,46.8328,24.66,67.3577,102.5873,33.6473,54.4107,43.5663,83.2374,17.5,47.1248,109.981,32.2617,57.7499,70.5762,76.3332,88.8071,62.43,46.8683,46.8618
2023-12-18,57.6485,66.1318,55.7897,57.0886,65.9603,76.0172,27.4967,25.0862,17.1133,124.8251,47.1346,24.5762,66.8037,102.5126,33.5017,54.5233,43.2967,83.3764,17.2015,46.8517,109.4637,31.3163,57.9001,70.1821,75.8691,89.3034,62.1716,47.0906,47.3711
2023-12-19,57.4358,65.9836,55.4477,57.622,66.0694,76.8292,27.6494,25.1424,17.4097,126.4943,47.1439,24.7159,67.9399,103.418,33.5927,54.467,43.144,83.6636,17.509,47.2068,110.2971,32.189,58.3411,70.3698,76.2404,88.9725,62.3944,47.4424,48.092
2023-12-20,56.6869,64.5299,54.4845,56.003,64.2967,75.4728,27.0099,24.7027,17.1528,124.7584,46.2525,24.2875,67.6488,102.0645,32.9284,53.5849,42.3981,82.7742,16.6137,46.4784,108.3909,31.6435,56.9992,68.6246,74.5602,87.934,61.2893,46.5258,47.4576
2023-12-21,56.8903,64.2336,54.8266,55.7784,64.3695,75.9895,27.0099,24.684,17.2516,125.426,46.2989,24.2503,67.7052,102.4379,33.0558,53.4066,42.0117,82.6445,17.0478,46.4966,108.9561,31.8799,56.6332,68.6246,74.3002,88.5589,61.3784,46.8221,48.14
2023-12-22,57.3803,64.2984,54.9796,55.9187,64.6604,76.534,27.0863,25.0862,17.4097,125.4833,46.5264,24.4459,67.677,102.3259,32.9648,53.7069,42.0566,83.0799,17.2739,46.7789,110.0672,32.0526,56.9147,69.1501,74.6159,89.0185,61.922,47.1646,48.0535
2023-12-26,57.556,64.3076,55.3036,56.3492,64.8604,77.1799,27.2008,25.2359,17.6567,126.1605,46.5868,24.6135,67.3953,102.8393,33.0649,53.9603,42.2813,83.6265,17.509,47.1522,110.9293,32.2981,56.9804,69.8631,74.9408,88.899,63.8471,47.1554,48.832
2023-12-27,57.3789,64.2706,55.2316,56.6955,64.3604,77.0046,27.0863,25.292,17.716,126.1223,46.5682,24.4738,67.3296,102.3912,33.0467,53.9227,41.796,83.1911,17.4367,47.2068,111.0346,32.189,56.9241,69.5629,75.015,88.5038,64.0877,47.072,49.226
2023-12-28,57.7052,64.9651,55.7717,57.1073,65.3058,77.5582,27.2581,25.3949,17.8643,126.8377,46.8467,24.7252,67.893,103.0633,33.2924,54.4295,42.2903,83.9785,17.5,47.5619,111.1879,32.5889,57.215,70.0602,75.4977,89.0736,64.5112,47.5165,49.8411
2023-12-29,57.7238,64.928,55.5557,56.8453,65.3058,77.669,27.2676,25.3481,17.8247,125.8934,46.9767,24.7252,67.9305,102.9233,33.3561,54.4952,42.2363,84.275,17.4095,47.5254,111.0155,32.6344,57.384,70.1165,75.3956,89.1839,64.4121,47.498,49.6873
2024-01-02,59.1784,65.604,57.3739,57.622,66.5512,79.6529,27.6875,25.7316,17.8445,127.3432,47.6499,25.1536,69.4894,104.3235,34.0294,55.565,43.5933,85.609,17.4909,48.6453,112.0021,33.1525,57.7499,71.1392,77.2151,89.8916,65.1779,48.035,49.2548
2024-01-03,59.2809,66.8911,57.869,58.0151,67.2875,79.9205,27.8021,25.8719,17.7654,127.3432,47.8495,25.0419,69.1795,103.5954,34.357,55.6401,43.5214,86.1556,17.1201,49.0459,113.0461,32.8889,58.0033,71.3174,77.4007,90.783,64.4932,47.9239,49.6585
2024-01-04,59.4208,66.4003,56.6088,57.8373,67.5602,79.2838,27.7544,25.8345,17.5084,125.674,47.8356,25.0139,69.4048,103.1753,34.3843,55.7245,43.3147,86.3872,17.0659,48.8092,112.6438,32.7435,57.9845,71.2705,77.41,90.5165,65.1329,48.0905,49.2933
2024-01-05,59.4208,66.3077,55.8707,58.0993,67.5693,79.5791,27.9071,25.9561,17.6863,125.798,48.2534,25.1816,69.5363,103.2873,34.6936,55.687,44.0696,86.6373,17.0025,48.8911,113.0078,33.0071,57.9282,71.7115,78.0412,90.5625,65.3851,48.1738,49.7162
2024-01-08,59.2809,66.817,56.5908,58.8855,67.7148,78.9608,28.0693,26.1806,17.8445,126.8949,48.5969,25.4144,70.1091,104.0995,34.9211,55.9028,44.0426,86.906,17.2467,49.0914,113.8411,33.3525,58.3505,72.2088,78.4497,91.3436,65.9257,48.4516,50.2063
2024-01-09,58.9919,66.5485,52.2072,58.0338,67.1875,78.7394,27.8975,26.0216,17.8544,126.6088,48.453,25.2747,69.5081,103.5674,35.0485,55.7152,43.3866,86.8041,17.0568,49.3554,113.3718,33.1253,58.0127,71.6365,78.0969,91.0679,65.7906,48.3498,49.7066
2024-01-10,58.4791,66.5114,52.5313,58.2865,66.8421,78.9793,27.9166,25.8252,17.9533,127.4481,48.5319,25.4609,69.2828,103.4554,35.2486,55.8372,43.0721,87.3785,17.0749,49.2371,113.0653,33.3071,58.191,71.43,76.621,91.2425,65.1689,48.0627,48.9569
2024-01-11,56.8754,65.354,51.4151,56.8265,64.5695,75.7773,27.0576,25.2733,17.37,125.4546,47.571,24.6787,67.7991,100.8323,34.5935,54.1292,42.3352,84.5344,16.3062,48.5725,110.527,32.9162,56.5957,70.2197,74.6344,89.285,64.1237,46.3776,48.5437
2024-01-12,57.1644,66.1318,51.1991,57.126,64.7695,76.3955,27.2676,25.3294,17.3107,126.1032,47.8774,24.9022,67.508,101.6071,34.912,54.5233,42.5329,84.8772,16.677,49.0277,110.9101,32.7889,56.6051,70.7545,75.6463,90.4889,64.2949,46.6461,48.7455
2024-01-16,56.7915,65.1132,50.623,56.4803,63.5059,76.1925,27.2294,25.0769,16.9152,124.3864,47.7984,24.4738,66.8694,100.4403,34.4388,54.4952,42.0207,84.8216,16.1796,48.1263,109.2722,32.4526,55.7136,69.8631,75.1728,90.0937,63.2228,46.5535,48.9569
2024-01-17,56.0269,64.4743,49.2908,54.5336,63.5241,75.0299,26.7713,24.6279,16.7669,122.4883,46.7539,24.1572,66.0337,98.6761,33.9657,53.66,41.4905,83.8859,15.7364,47.1522,107.9886,32.3526,55.1881,69.0281,74.0125,88.9909,62.4389,45.8684,49.2356
2024-01-18,55.6166,63.678,48.6067,53.9534,62.9877,74.1901,26.5041,24.2538,16.6878,120.0179,45.895,23.8871,65.367,97.8733,33.7655,52.8717,40.8704,82.8205,15.7183,46.3327,107.6917,32.089,54.7376,68.6903,72.5922,88.0994,61.8082,45.4147,48.9761
2024-01-19,55.4581,63.8447,48.0756,53.5884,63.2968,73.8487,26.5041,24.3286,16.7076,119.5124,45.9972,23.8405,65.0571,97.5652,33.6745,52.9655,40.7266,83.2467,15.2752,45.923,108.3143,31.8526,54.9441,68.3807,72.128,87.8237,61.5289,45.248,50.4754
2024-01-22,54.9453,63.7243,47.5086,53.2047,63.0877,73.3412,26.2177,24.1415,16.4703,121.0003,45.6536,23.8312,64.6533,96.9865,33.3834,53.1063,40.5019,82.6353,15.1757,45.395,108.3718,31.689,54.4561,67.2735,71.7196,87.3642,60.9522,44.8684,50.6388
2024-01-23,55.1878,63.7336,47.5986,53.7007,63.2968,73.5903,26.2464,24.0573,16.3319,120.4281,45.649,23.915,64.8129,97.5186,33.4107,53.3128,40.2593,82.5611,15.2028,45.5589,107.9503,31.589,54.5687,67.2923,72.5086,87.8697,60.3756,45.1555,50.5427
2024-01-24,54.2833,63.1502,47.8506,53.3544,61.9969,72.9536,25.9028,23.7954,16.3418,116.3076,45.1244,23.4494,64.1931,95.549,32.7192,52.1866,39.6752,81.82,14.9224,44.9307,106.2166,30.98,53.4708,65.7817,71.469,86.8863,58.7268,44.5722,50.0045
2024-01-25,54.908,64.1132,49.3808,54.2622,63.6241,73.8303,26.2655,24.1602,16.5692,118.2534,45.9972,23.8033,65.4327,96.8931,33.2105,52.9843,40.6098,83.0707,15.4922,45.5953,109.1189,31.7254,53.9306,66.3634,72.4901,87.9799,60.4026,45.1369,51.5999
2024-01-26,55.3742,63.9928,49.6149,54.7302,64.8785,73.7011,26.3132,24.2164,16.7966,117.4713,46.104,24.0454,65.273,96.6971,33.1013,52.9186,40.9423,83.3949,15.5103,45.3039,108.9082,31.8254,54.1183,66.5323,72.258,88.1086,60.8171,45.2295,52.1381
2024-01-29,55.626,64.0669,49.6509,55.7503,63.8695,74.2363,26.6377,24.3192,16.8361,119.9416,46.3036,24.2969,65.536,96.9305,33.4653,53.6131,40.8255,83.923,15.6279,46.0687,109.4446,32.0799,54.4467,67.0765,72.7593,88.0167,60.9973,45.5443,52.3303
2024-01-30,55.7192,64.1225,49.3358,55.4789,64.0149,74.5223,26.695,24.338,16.7768,118.654,46.5403,24.3248,65.7614,97.6026,33.4471,53.7538,41.104,84.0063,15.3475,46.1507,109.684,31.8617,54.6626,67.4893,72.815,87.7961,60.6459,45.7033,51.9266
2024-01-31,55.8218,64.3725,48.8047,54.8706,63.4258,74.5223,26.6663,24.5063,16.678,118.2915,46.3129,24.1851,65.3294,98.4054,33.3743,53.6412,41.0861,84.2101,15.2379,46.2235,109.1381,31.6435,54.4186,67.1422,72.5365,88.0718,60.7991,45.4976,51.3649
2024-02-01,57.0059,65.2799,50.371,55.9187,64.5581,75.4636,27.0863,24.8524,16.9251,119.4552,47.3481,24.539,66.3905,100.3189,33.9566,55.2178,41.9488,85.9518,15.6764,47.1157,110.9101,31.8344,55.3945,67.8834,73.9753,89.8732,61.5289,46.6009,52.5367
2024-02-02,55.7752,63.5669,49.6869,54.4213,63.2417,73.6918,26.6759,24.366,16.4605,117.662,46.6982,24.0873,65.1791,98.088,33.4744,54.2137,41.0142,84.3954,15.5485,46.1598,108.9752,31.2254,54.6156,66.9358,72.9914,88.4303,60.2495,45.6285,53.0016
2024-02-05,54.5631,62.2057,48.3277,52.3811,62.4224,72.0032,26.275,23.9638,16.1836,115.907,46.2386,23.758,63.8269,97.0052,32.9557,53.0969,40.1605,83.0707,15.0826,45.222,107.0691,30.5618,54.6156,65.7254,71.2926,87.5388,59.0692,44.5158,51.9847
2024-02-06,54.4885,62.4094,48.3727,52.6244,62.6709,72.2892,26.3514,24.0293,16.0551,116.8608,46.169,23.5981,64.2119,97.2759,32.9557,52.9937,40.5199,83.1633,15.0734,45.2129,107.0978,30.8254,55.3476,65.4533,71.6918,87.3642,58.6817,44.6561,51.8298
2024-02-07,54.4232,61.9928,48.4177,52.7648,61.8977,72.1231,26.3132,24.0199,16.2232,116.9951,45.8486,23.6075,64.503,98.2187,32.9742,52.9374,39.9807,82.8854,14.909,44.958,107.2128,30.9981,55.3757,65.7254,71.7846,87.7686,58.961,44.6748,51.3165
2024-02-08,54.0782,61.9835,48.6697,52.6806,61.1152,71.4218,26.1796,24.0012,16.0551,116.88,45.7406,23.5793,63.78,97.2945,32.9373,52.806,39.7022,82.1443,14.7994,44.266,108.1706,30.68,54.6156,65.5284,71.3057,85.1493,58.3123,44.3943,50.6967
2024-02-09,54.2367,61.9557,49.4888,52.952,61.6768,71.5603,26.275,24.1976,16.065,117.235,45.9989,23.758,64.5124,97.4626,34.3362,53.1186,40.1695,82.5056,15.0369,44.6848,108.343,30.7618,54.8221,65.3689,71.9818,84.267,58.2943,44.815,50.7161
2024-02-12,54.9826,63.2521,49.9299,53.8598,62.6801,72.3169,26.485,24.5999,16.2627,118.6165,46.5155,24.1156,64.9538,99.3015,34.7595,53.9426,40.6367,82.8669,15.4206,45.313,109.1955,31.2527,55.676,66.3259,72.855,85.1493,58.907,45.3106,50.1254
2024-02-13,54.3393,62.5113,49.0568,51.7073,61.8332,71.3189,26.1891,24.366,16.1046,114.9133,46.1398,23.7863,64.1086,97.4346,34.0049,53.1754,39.8639,81.0435,14.6167,44.785,107.0404,31.0799,54.9441,65.0686,73.9724,84.1935,58.033,44.4784,50.2803
2024-02-14,54.7122,62.7891,51.3611,52.4186,61.5387,71.4961,26.2949,24.366,16.1639,115.5849,46.06,23.8803,64.4279,98.3213,33.9865,53.4406,40.3132,81.2024,14.7446,44.785,108.2185,31.0163,55.1505,65.1718,73.9912,83.9453,58.5916,44.5345,50.4159
2024-02-15,55.0199,61.8816,52.7653,53.5978,62.5052,72.7553,26.7948,24.7495,16.3418,119.2113,46.9616,24.4355,65.3012,100.599,34.327,54.1984,40.8794,82.4928,15.3292,45.4678,109.4542,31.689,55.9294,66.1476,76.3949,85.8509,59.8801,45.2545,50.3772
2024-02-16,55.0759,62.2092,52.9903,53.3731,62.5237,72.8206,26.8044,24.9179,16.243,117.8298,47.0321,24.3696,65.273,100.627,34.4098,54.2457,41.2119,81.6513,15.3201,45.5498,109.1476,31.7345,56.1077,66.1382,76.3856,85.4047,59.7449,45.2077,50.2609
2024-02-20,55.1878,62.7332,51.7752,52.9801,63.6099,72.7553,26.7179,24.7308,16.4407,116.2372,46.9663,24.4825,65.6111,100.4776,34.1889,54.0184,40.7536,81.8944,15.0004,45.6863,108.8986,31.5708,56.408,66.2977,75.9442,85.4605,59.9521,45.1142,50.0673
2024-02-21,55.7658,63.3789,52.5853,53.4387,64.5949,73.9586,27.189,25.1517,16.589,116.7841,47.5533,24.6989,67.0478,101.8965,34.8055,54.6814,41.5983,82.8575,15.1191,46.0778,109.8565,32.9162,57.3746,67.5175,77.5217,86.4365,61.2225,45.8996,50.2319
2024-02-22,55.3183,62.9578,52.3062,53.0362,64.6317,72.9885,26.7948,25.1143,16.4605,114.8174,47.6754,24.5013,66.4938,99.8989,34.327,54.1226,40.9782,82.203,14.6167,45.7592,109.3775,32.7526,56.652,66.917,76.9959,85.6371,60.745,45.4695,50.2416
2024-02-23,55.3183,63.3414,52.9903,53.1392,64.8987,73.5575,26.8333,25.0675,16.8361,114.1266,48.1357,24.5766,67.2357,101.2337,34.419,54.653,43.0092,82.2217,14.6167,46.0414,108.7794,32.8435,57.0086,67.5269,77.4184,86.1948,61.5019,45.535,49.922
2024-02-26,54.1248,61.9939,51.8832,52.0908,63.7664,71.4028,26.2468,24.5157,16.1836,112.6588,46.9381,24.1908,66.5126,99.1241,33.5723,53.6111,41.8409,80.6133,14.2056,45.0399,107.6797,32.389,55.9669,66.5323,75.841,84.2614,59.9612,44.3475,51.1035
2024-02-27,54.3393,62.1904,53.3504,52.478,63.5271,72.2516,26.5833,24.7214,16.4011,113.2344,47.3232,24.4825,66.9727,100.1883,33.9313,54.3026,42.9463,81.2398,13.7945,45.7045,108.5575,32.9162,57.7875,66.673,78.9396,84.4473,61.0063,44.7122,52.3334
2024-02-28,53.7705,62.518,52.7563,51.9869,61.5847,72.0091,26.4199,24.5437,16.4011,113.1193,47.2293,24.3226,67.1324,100.907,33.9036,54.0089,43.4495,81.0248,13.7579,45.3313,108.49,32.5435,58.7728,66.3071,78.2353,84.345,61.1324,44.4691,52.9725
2024-02-29,49.1273,62.9297,52.8373,52.1285,62.9011,73.2124,26.4391,24.6653,16.5,113.7237,47.6989,24.5202,66.8506,101.1404,33.692,54.3404,43.5862,81.5484,13.8858,45.1036,108.9241,32.5799,58.557,66.2414,79.9912,85.3582,61.2856,44.6467,53.5729
2024-03-01,46.2182,62.5647,52.5763,52.1474,62.6433,73.1191,26.3814,24.4502,16.411,114.8174,47.1823,24.586,66.9727,100.9164,33.5907,55.0698,40.8159,81.3614,14.1325,44.7213,108.7505,32.6074,58.4068,65.5565,79.8034,84.4566,59.9612,44.628,54.919
2024-03-04,47.6075,63.8187,53.6881,51.9207,63.4166,74.3597,26.8621,25.0114,16.6483,116.7553,47.9102,25.0377,68.2404,102.4939,34.2994,55.856,42.5565,83.3438,14.6806,45.5133,110.6316,33.2598,59.4578,66.3728,79.7659,85.9066,60.7811,45.3854,55.8681
2024-03-05,45.3604,63.6128,52.9864,52.3269,63.1588,74.369,26.814,25.0301,16.243,114.4144,47.9196,25.0188,67.724,102.6713,34.0601,56.1685,42.0097,83.2128,14.7537,45.8411,110.4194,33.3241,60.2555,65.8755,78.9208,86.1576,60.4657,45.3573,58.1148
2024-03-06,45.1646,64.1742,53.3145,52.4497,64.2175,75.7588,27.2082,25.1143,16.3023,115.4218,48.2296,25.2823,68.663,104.3235,34.4742,57.1157,42.921,84.017,14.8177,46.1416,111.1333,33.6916,60.8936,66.279,78.7987,87.4404,61.4928,45.7968,59.519
2024-03-07,46.6564,64.8012,54.1529,53.1297,65.6995,76.0666,27.2178,25.3882,16.4011,113.7908,48.2953,25.3764,68.6254,105.1636,34.8239,56.9073,43.732,84.1012,14.7628,46.7607,111.5095,33.8386,61.8124,66.2414,78.9677,87.8215,62.1325,45.8716,58.7056
2024-03-08,47.5702,64.5766,54.7544,54.6032,66.0033,76.1879,27.2371,25.6716,16.3715,113.6277,48.5348,25.414,68.5597,105.313,35.054,57.0778,43.7411,84.2695,14.8451,47.5351,111.7314,33.958,60.8652,66.6824,78.7236,88.249,62.4119,46.1334,58.8121
2024-03-11,49.3324,65.2972,55.2739,54.6599,66.5557,76.5796,27.4197,25.7377,16.2627,115.4409,48.5395,25.4799,69.1607,105.4343,35.4589,57.2767,43.4131,84.9053,14.973,47.5996,112.8697,34.1693,61.5187,68.0711,78.6203,89.0856,62.52,46.3671,58.5409
2024-03-12,48.3907,64.8948,54.5083,53.9798,65.184,75.5629,27.0448,25.426,16.1342,114.3377,48.2624,25.2353,68.5352,103.502,34.87,56.2822,42.8116,84.0918,14.5619,47.2677,112.4067,34.004,60.6284,66.5792,78.3011,88.3141,62.583,45.6004,60.3325
2024-03-13,48.0177,65.4469,53.8977,56.2372,65.7916,75.3391,26.9198,25.4638,16.2133,115.6424,48.3658,25.0753,68.6111,103.6701,35.054,55.6949,43.8049,83.7552,14.3883,47.4245,112.1269,33.9856,60.5526,66.4479,77.9349,88.7696,62.7542,45.75,60.4681
2024-03-14,48.8942,64.9229,53.8248,56.2372,65.184,74.9753,26.814,25.1049,15.9859,113.6661,48.131,24.8024,67.6444,102.1112,34.9896,55.2119,43.3857,82.9136,13.7305,46.9635,110.8439,33.5997,60.6095,65.8849,76.8644,88.3513,61.673,44.9459,61.3881
2024-03-15,48.9979,64.6515,53.6972,56.7473,65.3405,75.3484,26.7948,25.1615,16.065,112.3806,47.8821,24.9342,67.834,102.2148,34.9252,54.7667,43.5953,83.1661,13.7123,47.572,110.5062,33.517,60.4106,65.6879,77.0992,88.0353,61.9884,45.2451,61.911
2024-03-18,49.045,64.9603,53.7337,56.8323,66.3531,75.5723,26.8621,25.4071,15.8772,112.4669,48.1873,25.0753,68.2036,103.1571,35.1645,55.2213,44.2059,83.2128,13.5935,47.7195,111.3359,33.6273,60.6474,66.2414,77.1461,88.249,62.1325,45.4508,62.9472
2024-03-19,49.4125,65.6995,53.5879,57.8713,66.7398,75.5536,27.0928,25.5204,16.065,113.2056,48.4832,25.2541,68.3362,104.0711,35.2473,55.3255,44.2059,83.8861,14.1964,48.1251,111.6928,33.8202,60.6852,66.7012,78.2353,88.4349,62.6191,45.7687,64.5548
2024-03-20,49.5539,65.7182,53.9615,58.7497,66.9975,75.1432,27.0159,25.5488,16.0156,113.292,48.3799,25.2729,68.2794,103.6847,35.2105,55.4392,43.8869,83.2596,14.1964,47.7287,112.3874,33.5905,60.5147,66.0386,77.794,88.6859,62.6191,45.6285,65.0196
2024-03-21,49.29,65.4094,52.7585,57.9563,67.0896,74.6582,26.9102,25.5015,16.243,113.4071,48.5442,25.4987,68.0425,102.8461,35.2197,55.7802,44.1968,82.8949,14.3974,47.7471,112.7057,34.0223,60.4674,66.1806,78.0288,88.2676,63.2228,45.722,64.9228
2024-03-22,49.2618,65.3159,52.7585,58.353,67.2092,74.6302,26.7564,25.5771,16.2232,112.9658,48.4503,25.4987,67.9287,102.5917,35.1645,55.856,44.0327,82.8482,14.8359,47.5996,112.4549,33.7191,61.5945,66.0386,77.8879,87.9423,62.6731,45.5069,65.0487
2024-03-25,49.4597,65.2784,52.4213,59.1369,66.8226,74.5276,26.5352,25.5582,16.2232,112.3806,48.4127,25.5458,67.7013,102.1583,35.3025,55.515,43.9689,82.7547,15.0278,47.406,112.0015,33.857,61.8692,65.9061,77.8128,88.1561,62.3758,45.4695,65.9784
2024-03-26,48.8188,64.8199,51.3004,58.0224,66.2703,73.3616,26.1795,25.1237,16.0947,113.0521,48.0652,25.3764,67.2559,100.9428,34.7779,55.174,42.5382,81.7728,15.2013,47.2769,111.1815,33.5905,62.0492,65.537,77.4466,87.0685,61.4748,45.1236,63.7994
2024-03-27,50.3079,66.4856,53.7519,60.2515,68.1482,75.7215,27.1986,25.8982,16.5596,116.5634,49.2533,25.8374,69.3218,104.872,35.3945,56.7558,44.215,84.204,15.7586,48.9088,114.0853,34.2796,63.1289,67.4395,79.625,89.318,63.2521,46.5354,64.5161
2024-03-28,50.6566,67.1312,54.4719,60.3648,68.7926,76.5983,27.3909,26.0021,16.5794,117.2446,49.629,26.0256,70.0894,105.6635,35.5418,57.1536,44.8255,84.9147,16.3798,49.213,114.6737,34.5185,63.2521,67.9885,80.8457,89.8943,64.4643,47.1245,65.5523
2024-04-01,50.2136,66.5324,53.6608,59.8642,68.1666,76.076,27.3236,25.9738,16.3815,115.4122,49.1876,25.8563,69.4071,104.3349,35.3117,56.8126,44.7982,84.4659,16.5077,48.623,113.6897,34.2061,63.1195,67.5436,79.3997,89.2994,64.1999,46.4513,67.9346
2024-04-02,50.9676,66.7569,54.0162,59.392,68.1574,76.3838,27.3428,25.9549,16.5101,114.7022,49.4365,25.8751,69.9378,104.6741,35.4037,57.0115,44.3972,84.7183,16.2793,48.8719,113.6126,34.5277,62.9111,67.9601,80.01,89.7363,63.9174,46.7224,66.4335
2024-04-03,50.977,66.4201,53.2507,59.0803,67.2737,75.7588,27.064,25.766,16.5299,114.0978,49.0279,25.7245,69.3218,103.892,35.1,56.1875,44.3152,84.0544,16.3524,48.6045,112.8408,34.1877,63.1195,67.1744,79.1837,89.2065,63.7078,46.2362,69.7358
2024-04-04,50.6754,65.5498,53.6972,60.1948,67.2185,75.5816,27.0159,25.766,16.3914,115.4889,48.9904,25.5646,69.0754,103.2325,35.2197,56.1401,44.3334,84.3349,16.5717,48.5677,112.0305,34.1969,62.6175,67.0514,78.8363,89.3459,63.6622,45.937,68.4672
