Date,03B8CF,119CB6,131443,13C3E0,15ABD0,1921DD,24C48B,253B2F,2667B6,2D643C,2E0496,304C94,322A44,32BBAA,32CB22,353DBB,35F4B5,3F4497,4030E2,416C55,431B74,55438C,567F3D,5A6336,5E6959,5F2FF7,616E3B,636639,6844D2,6B5379,6E705B,6EB9DA,72DF04,767F86,8B4A45,92D3A0,945DE6,96F126,9A3FF4,9D30A8,9F18FA,A1EAC8,A4D173,ACF77B,AD23DE,B2256A,B4703C,BFAEB4,C20B75,C4073B,C659EB,CBA33B,CE1002,D21EF3,D56D6D,D8F347,D90F43,D96202,DCD97F,E0339F,E26FC3,E866D2,E8B21D,E94704,EC821B,ED0402,EE6F1C,EEEA9F,F46EC9,F5C8AB,FAE021,FC1B7B,FF6644
2024-02-13,72.906,209.076,243.7299,14.61,139.4448,111.7287,187.5324,206.3238,87.328,239.91,241.8297,123.79,72.3566,52.8201,625.6079,240.0004,165.8805,69.7384,100.6248,267.9539,368.6263,204.46,61.5894,263.4911,528.7931,39.0025,193.7919,155.9444,225.3065,501.7121,41.62,919.9095,211.6322,304.7435,49.23,32.9945,134.8734,401.6105,125.9772,420.19,994.5606,262.8898,70.974,99.8587,243.8622,182.18,76.3394,148.7184,87.5379,265.6344,70.3321,42.6084,80.3103,117.1519,253.5608,233.538,68.99,171.8145,256.9896,85.8346,35.4493,31.1161,217.9629,246.885,61.721,81.64,199.2576,84.9357,118.5803,122.2669,127.5234,429.9245,174.3854
2024-02-14,72.7172,212.6219,249.4472,14.86,140.6437,115.4564,190.3518,212.1093,88.0992,241.8176,243.0244,123.44,73.4339,53.8282,642.4642,242.2887,171.1815,70.7007,102.1244,269.4459,373.9817,203.38,62.3805,266.856,535.0053,39.8116,193.4714,156.9786,225.7258,511.7928,42.83,928.7505,213.0916,308.5133,49.22,33.5738,133.5781,393.767,127.5229,427.53,1016.6007,267.8589,71.7845,101.5242,246.2227,186.73,78.1888,150.701,88.2569,268.7941,70.0947,42.9971,81.7301,118.8059,256.8232,237.8168,79.15,174.8768,258.7976,86.154,35.8269,32.2831,220.6356,247.874,63.1151,82.32,201.3653,86.3129,120.9474,122.7354,126.925,430.1172,175.1584
2024-02-15,73.893,213.2137,254.5517,14.9,143.5776,116.9301,192.1248,213.5257,88.4848,243.8115,243.528,120.68,73.8746,54.8558,649.2617,244.8725,171.5073,70.7103,102.1244,270.8416,354.4263,205.33,63.1493,267.0027,541.1977,39.9676,193.4228,158.6861,225.4304,511.7536,42.83,928.0523,214.2865,314.7087,49.73,33.5833,132.4607,398.4091,129.5935,431.48,1026.0478,272.331,73.254,102.8472,256.2353,186.92,78.0251,152.7549,89.9442,268.9599,69.9618,40.5387,82.6336,119.8989,258.7709,238.2352,81.39,175.9726,259.6632,86.0442,35.8269,32.7231,221.277,253.3941,63.0056,82.96,202.4192,87.6102,121.2007,122.9111,129.354,433.615,177.9268
2024-02-16,72.9892,208.8343,255.2029,14.64,143.8116,117.5527,191.7567,210.9123,87.7328,241.6068,241.6026,117.28,73.3751,52.8495,638.8002,242.098,171.6554,70.4024,102.5494,270.4452,350.558,203.89,62.9328,266.2299,538.8175,39.1098,195.7834,157.5347,226.4502,509.9787,41.99,920.293,207.352,313.5787,48.96,33.6264,132.7771,399.3036,128.7283,432.26,1015.9449,272.4265,71.9982,102.5712,253.8354,183.79,77.1485,151.1905,88.9884,270.6471,68.5854,39.8877,81.4535,118.1965,257.8238,234.4698,78.41,176.5303,259.1246,85.5252,35.5558,32.4553,221.0729,251.7362,62.5575,81.4,203.0899,89.2868,120.587,121.1932,132.0772,434.5401,177.2257
2024-02-20,73.4451,206.8419,250.7593,14.7,141.6964,117.1271,189.0826,208.6779,87.7039,243.2843,245.3644,114.39,73.0715,52.2916,632.5135,243.6998,172.5635,71.1818,101.2452,263.5806,347.3506,203.37,62.4999,270.1329,537.3756,39.5777,196.0262,156.1883,228.3088,509.459,43.46,919.6538,195.6278,305.6202,48.52,33.5498,132.8958,399.4919,128.3783,430.76,1027.1289,272.1494,71.2768,102.2286,253.6092,182.9,76.715,151.1856,88.7738,269.2525,68.0063,39.9364,81.5549,118.7285,257.8629,234.9928,76.6,176.1194,258.6341,84.4173,35.6914,32.3883,223.8719,253.4318,62.8462,81.24,202.9461,86.5624,121.2416,112.8085,132.2819,437.3827,178.8167
2024-02-21,73.3571,209.3127,252.0521,14.79,140.9069,117.4818,190.4584,210.6928,86.9616,246.9558,234.6616,113.62,73.0911,52.6244,633.4761,246.0357,172.5537,71.0949,101.3998,265.5239,347.2631,201.57,63.0,270.5339,542.2248,39.7336,198.3965,156.4908,230.0911,513.5579,44.05,925.4462,199.0069,308.9322,48.89,33.6695,134.5372,402.5804,127.4548,426.48,1031.8613,275.3315,71.2501,103.4278,252.8027,183.66,77.2834,152.1744,89.4175,270.296,68.8227,40.346,81.7485,129.2037,255.5001,238.9673,76.44,177.4402,261.4904,85.0561,35.9238,33.0388,226.8653,253.5071,63.2545,83.98,204.8335,88.7579,120.6456,115.0828,131.9526,443.2509,179.347
2024-02-22,73.773,215.4823,253.3726,15.24,142.538,119.5308,193.6169,232.3486,86.8743,245.585,236.972,111.75,73.7375,52.7027,647.1399,246.6269,175.9198,71.8098,101.7186,269.3816,346.7675,201.5,64.016,276.1193,548.4369,41.0594,201.3206,159.1154,232.7122,519.726,45.26,942.3022,206.6957,313.7541,49.41,34.4977,136.4781,403.8421,126.0452,430.94,1057.207,275.7731,71.2411,105.1885,261.215,188.37,77.6494,154.2504,90.1295,277.5322,69.9144,40.7947,81.7485,129.5519,266.9917,242.0005,78.03,179.3676,261.904,85.2158,36.6887,32.7518,228.5175,255.4947,64.7881,82.47,204.4695,90.6041,122.2185,118.0111,133.252,440.4083,180.4975
2024-02-23,74.053,217.1049,254.4232,15.13,143.5635,120.8391,195.2155,233.805,87.3401,247.3296,241.731,112.79,75.1772,53.0452,646.58,248.0189,175.91,72.3991,102.3176,271.209,354.4263,200.83,64.3298,275.6693,549.9776,40.7663,202.1074,160.1106,232.045,520.7753,45.51,943.0397,208.6938,315.4977,51.38,34.5552,136.9436,405.9419,125.4911,432.87,1063.3573,276.589,71.8239,105.436,262.003,188.67,78.4104,155.7262,91.2121,277.8736,69.6296,41.5261,82.1819,131.0705,267.2358,244.2826,78.2,180.982,263.2696,85.8047,37.1148,32.3118,230.3835,256.9933,65.5947,84.79,205.4563,90.3446,122.7363,117.279,132.273,446.1362,180.3357
2024-02-26,73.4451,219.9012,256.5821,15.28,143.0654,121.9739,195.1283,235.0519,87.3498,244.0129,240.0328,110.45,74.3839,52.8495,658.9177,247.6566,176.5911,72.7566,102.5881,268.5985,353.017,200.54,64.2625,278.6136,541.1285,40.8347,201.5343,160.774,229.8147,520.5203,44.97,947.6619,203.7182,316.9589,52.5,34.9477,136.3395,404.1152,124.9079,426.23,1052.2885,276.7714,72.1915,106.8351,261.284,190.44,78.5934,155.9329,91.5047,277.2592,69.7055,41.8674,80.1997,130.79,264.463,240.2225,78.36,180.8743,262.5675,86.9425,36.9695,32.6657,229.4213,257.2399,65.5847,83.98,202.8599,90.5741,122.8145,116.4493,131.2674,444.4333,179.0414
2024-02-27,73.829,217.5191,258.8279,15.54,143.8565,121.3592,193.7816,238.9721,87.7379,242.0285,239.8452,111.35,74.9324,53.8673,664.507,249.3346,175.4855,74.0318,102.5301,271.6537,350.5386,201.4,64.3372,277.3322,540.3286,41.0203,201.8451,160.1008,230.0816,521.1871,44.9,953.4739,203.2676,319.1507,52.92,35.0195,136.3593,405.2922,125.6856,424.9,1040.6082,277.8849,72.5681,105.9595,264.3179,193.16,79.2773,154.5087,91.534,276.5472,70.4555,41.6334,81.5918,130.2774,261.6609,240.8405,78.75,180.5319,263.2215,87.5014,36.7565,33.0197,229.4116,259.6586,65.6943,84.89,202.8599,90.1949,122.7949,115.8929,131.9526,443.4851,178.1336
2024-02-28,73.1571,213.4948,260.5821,15.46,143.7002,122.6359,195.1767,238.0344,87.2527,243.0542,238.9368,111.06,75.0891,53.5933,674.0452,250.4406,176.4233,74.0995,101.9795,276.9133,354.5721,207.0,64.4642,277.4496,536.7237,41.0496,201.34,160.8642,232.9123,520.8047,44.76,958.5484,200.9855,321.0307,53.08,35.2158,138.1319,407.2225,124.5871,425.43,1038.6408,280.1503,71.8777,105.9975,263.3132,193.27,79.8457,155.1408,92.5776,279.8533,70.6168,42.3941,81.1032,132.8018,260.6455,242.752,77.73,181.931,263.8081,87.4315,36.6011,32.9718,230.0239,261.0149,66.481,86.35,204.2491,89.666,122.7363,115.932,131.5077,444.056,177.5853
2024-02-29,73.6851,218.2194,258.8953,15.68,143.2314,123.6447,197.2404,240.9072,87.0102,242.8913,238.8381,112.51,76.186,54.3958,680.9999,249.9448,177.8645,74.1574,103.2257,275.6274,354.8054,203.72,63.5977,276.6353,537.9879,41.3037,199.776,161.8625,237.2966,525.0703,45.49,957.329,202.0727,325.3169,53.15,34.9525,139.9144,406.1886,124.3051,427.27,1043.7277,279.9295,72.0839,105.5407,269.4993,195.18,79.8553,154.6218,92.9482,281.8428,70.904,42.9792,82.3202,132.8502,259.3665,242.4653,79.5,179.6318,262.7887,88.8987,36.8536,32.7805,229.2658,261.4607,66.2719,87.03,202.7833,91.143,124.1236,116.7422,131.9437,446.0588,179.6098
2024-03-01,73.4771,219.1071,260.4857,15.66,143.2021,125.0318,197.3954,240.2888,87.1363,246.8312,238.5912,114.18,76.7148,55.2571,688.1903,248.0761,178.3581,74.9689,104.4719,279.4658,357.5268,200.0,63.9787,280.5695,541.1779,41.1962,199.912,163.7417,235.0377,527.3748,44.84,964.6457,199.1539,327.9859,53.58,34.8711,140.6967,404.5002,123.265,425.0,1048.6284,280.7358,72.4067,107.7297,266.9283,199.98,80.8571,154.5603,93.3188,286.4264,70.7126,42.9109,82.5783,132.9276,259.7961,241.7867,81.03,179.6709,261.5385,88.5095,37.1353,32.484,232.7354,263.0162,66.72,88.27,201.0109,91.4424,124.9931,117.7573,131.7658,440.1374,179.5555
2024-03-04,73.1411,220.0688,261.4977,14.81,143.71,126.8917,199.1587,242.7327,87.243,248.4416,236.893,113.22,76.8519,55.9324,699.7029,247.0082,178.7727,75.2394,105.7955,278.615,354.1931,200.54,63.3437,282.6788,540.4471,40.6197,200.8931,164.2898,235.1998,525.1292,44.14,971.2347,197.2243,329.8855,54.1,35.8047,140.6868,409.6981,125.1995,428.45,1039.8904,284.5467,73.2853,106.8731,265.1453,200.84,81.9745,154.7768,93.036,289.235,67.4296,43.9642,82.6152,135.0942,259.0443,242.255,81.3,180.9428,264.1928,89.2181,37.281,32.6275,230.9375,269.8548,67.5067,88.59,206.9029,91.3525,124.9052,117.0936,134.0351,445.1493,180.0707
2024-03-05,74.141,212.3515,261.5363,14.67,143.6905,124.4092,194.9345,239.1117,87.3886,246.6969,234.7307,110.09,75.853,55.3843,667.3459,245.8736,177.1439,74.0028,105.3221,278.1412,356.4382,201.14,62.8581,278.6858,530.3634,40.8444,200.9611,163.7123,237.0583,517.7648,43.74,969.4252,195.9804,324.898,53.86,35.5892,139.9243,409.736,123.9746,423.21,1028.0063,279.6511,70.3715,108.5768,256.7921,198.3,80.6163,153.8298,92.207,284.7002,66.6639,43.184,82.0159,135.5004,255.5978,242.4748,79.09,179.7883,263.1253,89.1682,37.1548,33.089,228.7216,268.4606,67.676,87.35,204.8623,89.7858,123.2834,116.2932,133.1897,443.3884,178.3625
2024-03-06,74.005,215.0079,263.5507,14.88,143.4951,125.7016,196.6978,241.1965,87.5827,243.8595,232.5882,110.9,77.5375,56.4902,664.8312,248.1428,178.0422,73.8289,106.0756,281.5252,356.341,201.0,62.9253,280.9226,533.5238,41.0594,201.9811,167.2847,236.7534,520.9322,44.07,966.3175,195.716,326.9436,54.62,35.5797,140.0035,411.1588,124.8301,425.41,1035.6986,282.2045,71.4025,109.8997,260.5452,200.26,81.3965,153.9306,92.8409,289.3911,68.8749,43.7009,83.0577,135.365,258.9076,239.8943,78.64,179.8275,263.2215,90.4058,36.9994,33.2333,230.4224,270.9456,68.4925,87.68,206.558,90.0752,123.4397,118.1185,135.7616,446.1072,181.2095
2024-03-07,74.085,218.7653,256.5821,14.9,145.2629,131.2183,198.5193,243.7102,87.8641,244.7893,233.151,113.71,79.8782,58.2812,667.2575,249.306,179.5252,74.5245,106.5394,284.387,364.7872,203.03,63.508,282.0116,539.5582,41.802,201.34,168.2438,238.5071,529.0222,44.12,972.6508,198.1352,331.4148,55.21,36.3552,140.6075,407.8485,128.2228,428.14,1041.0247,280.1503,71.9584,108.8147,266.8987,204.13,83.4676,154.5652,94.5477,293.6724,69.497,44.1203,84.7695,136.7965,261.0653,238.021,79.41,180.0231,262.5772,90.1463,36.8342,33.4929,232.0162,279.4346,69.09,85.35,205.1902,90.9935,124.0454,119.1434,136.527,441.5887,183.1165
2024-03-08,75.1088,211.4677,258.8857,14.68,143.5049,132.369,197.2113,241.4559,88.1843,248.7963,233.5361,117.1,79.5452,56.8132,664.173,249.02,179.3868,74.2734,106.4138,284.8221,363.6014,198.49,63.5379,279.4608,539.1928,41.2744,201.816,167.3924,237.2618,526.9335,43.3,954.241,196.4799,330.4115,54.96,36.2068,141.1324,410.6086,127.2021,425.98,1032.4285,281.5613,72.9267,109.1193,265.9629,199.84,82.6681,153.8249,95.2207,291.031,69.3439,44.3251,85.1044,137.2898,258.4975,239.8561,78.7,180.209,261.8847,91.9528,37.0965,32.9448,231.8802,280.0321,67.4569,86.11,206.7122,90.205,124.1529,118.3625,137.0164,444.5881,181.4354
2024-03-11,75.2288,213.734,260.3797,14.65,144.4034,131.2656,196.0584,238.5431,88.6888,247.5693,234.474,116.55,79.5746,55.9226,652.5426,249.5921,178.8134,72.6117,105.9307,275.347,364.5247,192.49,63.4034,277.5673,547.0246,41.7043,203.3023,167.3043,242.0706,525.6489,42.89,948.0159,196.4408,326.3007,54.53,35.5797,139.6272,412.3634,127.3868,424.9,1020.6862,276.9634,71.7432,108.5292,259.2154,192.7,82.1768,153.5986,93.9333,286.345,71.7845,44.5981,85.5509,141.2072,257.0037,238.8143,77.47,180.2873,262.808,91.6334,36.9508,32.4832,232.337,277.1487,64.7283,86.81,206.7218,89.3565,123.2736,117.8452,137.7195,444.3463,181.0197
2024-03-12,78.9643,217.7581,260.0134,13.96,145.7024,131.9749,197.657,241.1666,87.2819,250.0041,235.0664,115.3,80.2504,56.6664,663.5346,250.6409,179.7724,72.9981,106.8485,274.4672,362.1921,184.24,64.397,282.2667,548.3283,41.7825,203.7977,171.5422,243.5267,527.8455,42.17,956.316,197.1362,328.512,55.19,36.0297,141.6869,412.5151,129.3699,424.87,1048.5044,278.528,72.066,109.243,264.18,199.66,82.774,154.152,95.0451,291.2756,72.4354,44.6566,85.0206,143.5866,257.6286,240.0663,78.32,181.432,264.1351,91.5536,36.7371,27.6559,233.9891,279.814,65.7939,87.13,205.7489,90.6941,125.5011,118.6163,140.0601,443.9496,179.9713
2024-03-13,83.2436,214.1982,260.4664,14.0,147.1284,134.1028,196.6591,241.2264,87.8738,252.2377,233.2695,114.62,80.3385,56.6272,656.5995,250.4406,179.4758,72.544,106.607,274.9506,368.2181,182.35,63.8442,280.5204,542.7186,42.9062,204.9732,173.4507,244.4846,529.1007,43.035,958.5878,197.3321,332.6812,56.25,35.9244,140.9244,412.2211,129.0588,421.24,1052.2885,278.2784,72.1377,110.3756,257.8658,201.14,82.9956,153.3108,95.8742,293.7213,72.0813,45.1248,85.6998,143.4898,258.683,238.2217,78.25,181.8723,264.8179,92.0227,36.6982,27.1944,234.0377,279.5769,65.3557,87.81,207.791,90.3647,125.0713,118.5089,137.7284,443.3594,180.5135
2024-03-14,82.4837,210.6185,254.0473,13.99,145.8489,131.4154,194.276,241.7551,89.0382,247.7802,230.2834,112.74,78.9478,56.089,660.5778,252.5859,179.5648,71.4137,106.6649,270.7159,369.5594,181.15,64.0832,286.4167,540.3088,42.0756,205.0317,171.3464,244.7816,525.8548,42.85,975.2569,194.1488,333.0708,56.42,36.0345,139.4786,413.3308,126.8929,415.56,1050.9592,275.3699,70.6135,109.6523,252.8717,195.42,83.4387,154.8899,96.0595,293.7702,71.6888,44.8029,83.3461,142.9163,257.9312,235.1729,77.65,182.3028,264.8564,92.0926,35.9697,27.0309,234.5626,275.8683,65.2263,87.87,205.5177,90.8438,125.0126,116.0491,136.9542,445.904,177.4587
2024-03-15,83.9875,207.9226,264.9,13.96,145.4973,133.1019,194.7332,242.1441,90.1735,245.2399,231.935,111.88,78.9674,55.8345,663.623,254.4928,179.4659,71.6456,106.8388,271.5667,372.6307,182.53,63.762,285.8967,540.5755,42.1342,205.2461,171.7966,242.6358,525.0409,43.62,977.8925,189.9371,337.9901,56.13,35.9196,138.4587,413.3783,127.2148,415.12,1038.8181,277.4337,70.6942,112.6218,249.158,195.49,83.8914,154.3193,96.0692,291.4321,70.77,45.2028,82.0065,141.6722,256.9744,233.3283,76.07,182.2832,264.6737,92.7514,35.9114,27.2617,233.2214,274.3033,65.9632,95.18,205.0361,90.3048,124.3385,116.9959,136.4914,446.7651,178.6698
2024-03-18,83.8275,206.7524,275.7721,14.11,144.4718,133.9057,194.0328,243.2015,90.6877,245.6137,233.1316,111.91,78.9772,55.8834,671.5108,252.5287,180.0196,71.3751,107.2929,268.9466,374.4968,179.84,63.6649,286.2499,539.4002,42.4469,206.3575,170.7103,242.5304,525.8646,43.55,978.0105,187.273,342.7926,56.09,36.2403,140.1718,410.8932,128.1417,414.68,1046.6167,278.9408,70.3356,114.5348,251.2562,195.3,82.7066,153.724,95.6206,292.2636,70.234,45.5051,81.9879,141.9249,257.4138,233.5481,75.7,183.5258,266.9722,92.9611,36.2417,26.9347,233.7948,272.5296,66.4611,96.15,203.177,91.0435,124.5535,114.4288,134.9963,447.3844,177.8293
2024-03-19,84.2435,209.3841,270.8469,13.93,146.2787,136.7035,196.7272,245.7751,92.0462,245.978,234.8228,113.29,80.0839,57.234,681.3437,253.9302,179.8713,72.8049,107.5151,268.9659,380.5228,181.14,63.7695,289.4482,545.0395,42.7401,206.7572,171.4149,245.8257,528.3946,43.91,985.0617,186.9106,344.7408,56.27,36.4845,140.7363,414.6777,129.771,421.5,1064.2701,279.0368,70.4522,115.163,255.9549,199.54,83.5928,154.3906,96.4008,296.3822,70.8848,45.8464,84.3415,142.3817,256.3788,231.9711,77.08,184.0835,268.9918,93.9793,35.9211,27.0886,233.2797,274.3127,66.8893,94.1,203.649,91.3928,125.4914,114.868,136.3401,452.3092,179.8899
2024-03-20,86.4752,214.4154,276.7455,14.57,147.0991,137.0739,198.585,248.8873,92.0365,250.4163,233.7943,118.32,80.5834,57.3025,696.7756,256.2376,182.1156,73.6454,108.2203,272.4369,382.9915,187.78,64.158,292.9703,547.2024,44.3426,206.5428,171.8162,249.054,535.8669,45.98,999.3214,191.0537,347.2248,56.9,37.1786,141.4691,417.7319,131.9858,423.7,1076.7302,280.4862,71.8956,115.5913,260.7323,206.61,84.4212,156.1911,96.8788,303.0835,70.7796,45.6709,86.0998,142.5761,258.683,235.4118,78.64,183.741,271.7327,94.8279,36.5331,27.7329,234.1155,276.9685,67.2478,96.31,204.4485,93.5089,125.7454,116.7129,137.7284,455.473,181.824
2024-03-21,86.2832,219.6294,280.8611,14.78,147.8902,139.2096,200.4234,255.6603,91.464,247.1187,233.3097,119.93,82.9731,58.5455,706.3236,257.744,182.8176,75.5293,108.7807,280.4713,386.4808,187.7,64.397,298.1406,549.3949,44.9484,207.0985,174.1162,253.7095,549.772,46.63,1012.4895,193.7864,355.1249,57.21,37.5425,143.4496,420.3403,131.9955,423.54,1092.1503,282.1469,72.6936,118.418,262.003,211.12,86.579,157.9548,97.7468,308.6695,71.1624,45.3686,89.1326,143.9953,263.7503,237.1322,80.25,185.0325,270.569,95.2472,36.7857,27.579,238.9554,278.0782,67.3971,97.73,205.3154,94.9264,126.9959,118.6358,138.2268,452.3188,182.0048
2024-03-22,85.4113,217.7778,279.8395,14.82,146.5326,138.0354,197.9528,255.2813,92.706,243.6007,232.2712,115.91,82.2092,56.6272,701.6282,256.1517,181.0775,74.4859,108.6357,276.8843,387.6665,188.85,63.9936,294.6087,549.4937,44.5478,206.4648,172.6579,272.3606,544.1335,46.47,1010.0801,190.7893,348.8418,57.41,37.3893,142.3801,422.9202,130.854,424.03,1091.1046,280.8222,71.3039,117.7803,260.2103,210.54,86.001,157.2734,96.8885,309.7065,71.2773,45.3881,88.0814,143.1691,262.1686,234.1311,80.23,186.3924,270.3959,95.6864,36.2805,27.3578,237.0117,276.6081,67.8154,95.72,204.1499,94.567,126.2339,118.7822,139.0722,453.538,181.4173
2024-03-25,83.8595,214.7956,277.3528,14.92,146.5815,136.7271,196.8147,254.9022,92.7934,237.7627,229.4428,118.01,81.0143,56.1477,691.9722,253.4821,180.6919,73.4328,107.9402,273.0943,386.8598,191.41,63.0747,293.9612,544.121,44.3817,206.455,171.6303,270.6842,539.858,44.89,991.0409,188.0566,346.7377,57.18,36.8675,141.4394,423.3281,129.6735,422.01,1084.201,279.1424,70.2459,117.4424,257.1566,208.78,84.8065,156.3559,96.5959,305.1086,71.6123,44.7639,87.8488,142.5761,260.831,233.0607,79.41,185.6293,268.2994,95.5566,35.7851,27.4155,235.1651,276.8547,67.0785,95.82,203.9091,94.3075,124.8172,117.1912,139.3392,454.0895,179.3838
2024-03-26,82.0918,213.9513,281.2659,14.92,146.8745,136.7744,196.2019,258.5331,93.2106,236.9863,228.6615,118.84,80.936,56.3141,692.3356,253.1293,179.6142,73.9932,108.1527,275.0183,387.3361,187.5,63.4184,293.6178,547.5678,44.88,206.455,171.0626,276.8341,538.5146,45.42,988.7102,189.7314,347.1663,57.22,36.7574,142.5088,423.0246,130.093,423.45,1083.9351,278.2496,69.4211,117.076,256.5754,207.04,84.6524,155.8,96.196,305.3042,69.7076,44.7054,86.965,143.276,262.0807,230.0405,77.91,185.5902,267.6935,95.7962,35.0955,27.3194,235.2817,275.9821,67.3673,95.18,203.3697,94.2775,124.954,117.074,127.9657,454.6603,181.6614
2024-03-27,83.6596,211.2999,284.0321,15.3,149.365,141.9522,198.2738,259.1017,94.5594,241.3,231.3515,124.59,83.2669,56.4511,707.4041,257.0783,181.641,75.2105,109.6018,281.5542,399.1303,191.95,64.2625,294.0397,552.259,46.2285,208.5998,173.4507,275.7708,547.2322,47.24,1003.265,191.1908,355.2126,57.24,36.9967,144.4498,433.259,130.9711,429.01,1093.4088,278.1344,70.0935,118.4561,258.4766,209.68,85.5868,168.6497,97.3957,307.5738,71.1337,45.5441,90.2955,143.8398,267.2651,233.8062,78.11,187.3806,271.1076,96.0857,35.7851,28.1464,238.1974,281.6446,67.7955,96.22,204.6893,95.0861,126.3999,118.343,131.1161,461.8685,185.394
2024-03-28,84.8434,216.5682,283.9936,15.35,150.1464,138.3349,199.2659,259.1516,94.637,244.3196,233.1316,126.14,83.6782,56.8915,708.3471,257.1934,180.8303,76.2055,109.5728,281.6702,400.6912,192.99,64.2625,294.5204,553.8985,46.7757,207.8004,173.4213,277.5526,545.0161,47.88,1000.4425,195.1577,356.9465,57.92,36.9297,144.2616,431.4473,131.4296,429.32,1091.4591,279.7855,71.0798,117.9136,263.52,208.55,86.1744,168.9916,96.8202,305.8912,72.8757,45.1248,91.1048,144.7049,268.0462,235.0486,76.99,187.3023,271.675,95.7663,36.0086,28.0694,237.1575,280.9617,68.144,96.6,205.2673,94.7766,126.2632,118.6651,132.273,463.1264,185.5025
2024-04-01,90.2458,215.393,283.8779,15.41,147.7046,138.2009,197.6804,258.6129,94.8602,241.5684,230.2142,127.41,82.6695,56.177,697.5811,254.222,178.4179,75.0559,109.6888,273.9741,394.2526,189.5,63.2166,291.1161,546.7679,47.1177,207.5664,171.7966,268.3468,540.3287,47.35,992.9094,192.4446,354.3261,58.07,36.6664,143.4496,429.4744,129.0978,424.93,1075.8086,276.0706,70.0935,117.1617,256.8315,205.41,85.8083,167.3953,96.1375,305.2553,70.1957,44.5884,88.807,143.2371,265.2636,232.535,76.4,186.2525,280.3881,95.1673,35.7269,28.0598,234.0961,279.4536,65.8337,94.52,200.8942,93.4491,125.677,116.2248,131.3742,456.0536,182.5742
2024-04-02,89.1132,213.8624,285.1695,14.4,146.2201,134.7623,197.0482,255.4608,95.6268,240.3797,229.4329,128.15,81.5236,55.5898,679.5461,252.976,178.3289,74.5632,109.4279,270.9382,394.1161,188.04,63.3661,291.8813,539.1829,45.8278,205.8116,170.0349,263.7104,536.8279,45.65,983.9209,190.9558,355.3879,57.25,36.5276,144.5092,429.9013,128.3759,422.47,1066.8401,275.9458,69.0625,115.734,251.8768,199.75,85.2978,166.2146,95.3377,307.9162,69.1237,44.4031,87.9046,141.6624,263.8772,231.7991,76.98,185.3597,279.4168,93.9694,35.4646,27.2425,232.8423,277.0444,64.9873,93.17,197.6577,92.381,125.169,114.7899,132.7358,451.2255,180.9654
2024-04-03,89.4491,217.0915,284.0129,14.16,146.3763,143.7979,194.0328,261.6354,94.6564,241.4054,228.4637,128.26,81.7391,55.7269,693.6421,253.2444,179.0606,75.2588,109.6888,270.5999,396.0964,184.92,63.3063,295.6389,537.9385,45.5054,205.1389,170.6417,266.7758,547.7422,44.62,990.0182,193.1302,366.0643,57.37,36.5515,146.7571,424.8362,128.2783,420.93,1088.7207,274.9091,68.0852,114.6109,252.0639,202.77,85.3941,166.9796,95.8254,313.9718,68.693,44.3446,89.5326,141.954,266.5426,230.8624,76.81,185.6736,280.5228,94.199,35.3772,26.954,232.5605,277.4428,65.7242,93.37,196.7618,93.2195,125.8919,114.8876,135.5124,442.1789,178.9229
2024-04-04,86.9055,215.3338,284.09,13.83,145.6634,145.5457,193.1671,257.6454,96.3642,238.2229,224.0232,131.34,81.0927,54.6601,681.55,250.9152,177.3106,73.9835,109.2057,267.1676,397.15,183.29,62.5816,291.8813,531.3618,44.8312,201.8925,169.5162,263.9211,544.8788,43.22,976.7124,190.5248,360.2195,55.74,35.9866,145.9055,430.6601,127.8295,416.85,1067.3187,274.7364,67.61,114.7156,248.2715,200.75,83.9396,163.4523,94.7818,313.2088,68.6069,43.4668,88.3232,140.8459,264.3946,230.0405,74.92,183.26,281.9942,95.337,35.0858,26.8963,230.1308,278.1067,65.2561,91.81,201.8863,92.1315,124.319,113.3746,133.4923,444.5688,177.1876
2024-04-05,87.3758,221.7624,289.7959,13.76,144.4718,154.3442,197.2135,262.5431,98.6736,239.68,225.1407,134.41,81.8468,55.2375,694.3592,252.0271,180.158,74.2927,110.6549,269.9811,402.4471,183.14,62.9552,298.9059,537.0286,45.007,201.7365,172.1,262.0148,555.6852,43.19,998.0134,191.3182,369.4834,56.55,36.6855,149.0347,431.9311,129.0881,416.86,1094.7203,274.6116,67.5114,116.3146,252.32,204.14,84.3249,165.7103,95.3572,323.3341,68.1283,44.247,88.7605,143.4024,264.7168,231.3021,77.16,184.8495,283.8791,96.4851,35.2606,27.2521,232.648,277.6799,66.7797,94.75,201.2795,94.6369,125.3155,114.5459,134.7026,439.7504,178.1818
2024-04-08,88.2397,221.8809,289.4874,13.9,142.7138,154.5615,199.2756,261.695,98.858,239.9004,223.8847,135.51,81.5921,56.6077,690.5184,251.1644,178.8727,74.5052,110.7804,272.6979,400.7009,181.56,62.9178,298.0916,537.2462,45.9353,201.5123,172.3349,263.9786,554.9595,43.31,997.9053,190.8774,363.8043,56.28,36.3313,148.0048,429.0855,129.6247,414.57,1092.9568,274.2276,67.7714,116.6001,255.157,200.5,83.7758,166.6278,95.6108,318.7459,68.9706,43.9545,88.6116,144.8312,264.834,229.6582,75.03,184.9672,281.9076,96.8145,35.0178,27.5502,232.1717,278.2015,66.4511,94.22,200.8364,93.8383,124.8075,115.4635,133.5901,441.55,178.7331
