Date,013528,063384,14C7B2,14ED2B,1D1B07,2B7A40,2BA977,2E61CC,2F98A5,3DE4D1,543900,5CC29D,713810,719477,789ADD,78F9ED,7A10FF,859D62,95DC1F,9AF3DC,9CA619,9D2790,9D56F2,9F03CF,AD1ACF,B8EF97,C356AC,C4A432,CA1620,D09938,E61E5B,EB6965,FA40E2,FACF19,KENVUE
2023-10-12,144.8419,95.2182,26.1436,133.322,216.9148,67.7102,35.4602,134.4204,101.2022,108.5794,35.251,79.5253,51.6578,110.8638,83.5759,53.3541,57.2424,51.0804,41.9016,45.2182,55.9708,58.9238,56.3786,175.3726,43.2191,543.4749,26.9299,29.6353,83.308,47.54,55.0674,66.1492,23.4632,21.8316,17.4343
2023-10-13,146.6011,96.055,26.3404,131.4695,220.049,68.222,35.8128,135.7053,102.8173,109.1778,36.7792,78.6553,51.9438,113.0425,85.1389,53.8963,57.7019,51.543,41.8069,46.3715,57.3444,59.4595,57.7322,178.3726,42.6778,546.4247,27.4718,29.2968,83.6616,47.72,55.3058,67.3355,24.2914,20.9832,17.4794
2023-10-16,147.5907,97.1455,26.7152,133.8854,222.9932,69.3385,35.9891,136.9997,102.282,110.3475,37.1405,80.0359,52.3923,115.3596,86.3427,54.4568,58.7241,52.902,41.93,46.7714,57.5354,60.531,58.215,179.2792,43.4576,551.6302,27.6029,29.3883,84.4415,48.67,55.6205,68.4744,24.4588,20.5589,17.6328
2023-10-17,146.9401,98.8284,26.9682,136.2344,225.852,69.9712,36.2578,137.1779,103.389,110.411,36.7051,82.1824,52.4605,114.5103,86.5174,54.3465,59.5868,53.673,42.1193,47.0783,57.2898,60.9634,58.5558,178.2885,43.3016,553.6546,27.5417,29.6536,84.6863,49.79,55.897,68.4079,24.3884,20.6221,17.8494
2023-10-18,148.4611,99.007,26.9776,132.3766,221.7015,69.3385,36.199,140.7138,104.1784,111.9161,36.8996,81.8231,52.4995,115.0827,87.6144,54.4752,60.1589,53.7597,41.8732,46.79,57.4899,61.2642,57.9405,178.6904,43.0539,553.9438,27.734,29.1504,84.5231,49.84,55.1342,69.3475,24.124,19.1781,18.1021
2023-10-19,147.1142,97.4464,26.659,132.5485,221.4831,68.7058,35.7708,139.9209,103.2801,111.3993,36.8441,82.7309,52.2493,114.4641,86.9834,53.6114,60.2152,53.7308,42.1288,46.3994,57.1806,61.7153,56.833,179.0455,42.742,545.2583,27.4893,29.1138,82.2742,50.4,55.1437,69.4614,23.9214,18.9164,17.9036
2023-10-20,146.6011,95.5191,26.8464,131.1066,218.8143,67.7846,35.8548,139.7322,102.2911,111.6079,36.7885,82.7403,51.596,113.3656,87.4882,53.9146,60.112,53.3068,41.7785,46.6133,57.5263,61.4991,56.5679,178.4474,42.4668,533.0157,27.3669,28.7478,83.9337,49.98,54.4667,69.9964,23.7804,19.1871,17.8133
2023-10-23,146.6744,95.3687,26.5465,130.7915,220.2104,67.3659,35.3679,139.8266,101.6468,110.4473,36.594,82.4283,52.3273,112.6178,88.3911,52.9497,60.0089,53.1911,41.0116,45.9158,57.5172,61.095,57.5902,176.8212,41.4393,532.3987,27.2008,28.327,82.4465,50.3,54.9053,68.7449,23.5161,19.8189,17.7592
2023-10-24,148.6077,94.6917,27.2774,131.7941,222.8792,64.6397,35.7121,141.4782,102.1096,109.2595,36.6774,83.9601,53.0552,113.3916,88.9056,53.5838,61.4718,54.3091,41.2862,46.7435,57.8992,61.3958,58.9723,177.8399,41.7145,531.9649,27.7165,28.327,82.3649,50.05,55.9351,69.5856,23.8509,19.2864,18.0299
2023-10-25,148.7543,96.0644,27.2681,128.4807,222.2619,66.1098,35.9471,142.1389,103.8971,107.6999,37.8814,83.9791,52.896,113.718,89.5463,53.0049,61.5984,53.9429,41.93,47.3945,59.7185,61.7905,60.9412,181.7464,41.6228,530.1816,28.0399,29.3883,81.6395,50.08,56.0496,70.1301,24.45,19.5571,17.8043
2023-10-26,147.893,100.013,27.6522,128.1751,219.7545,66.8542,32.9585,141.3839,102.5633,108.9602,37.9092,83.9507,52.5743,113.0094,89.5269,53.2989,61.5656,53.9332,42.3844,47.3108,59.8095,61.5367,60.9885,176.681,42.1274,527.8776,27.8477,29.3151,81.3493,50.06,55.9161,69.8149,24.3795,19.5843,16.8658
2023-10-27,146.2529,99.1104,27.9896,118.9127,218.083,65.17,32.9921,138.8922,102.3092,105.959,37.4554,84.0453,52.3793,109.9513,87.4785,52.1503,60.9654,53.0465,42.0625,46.8737,59.4002,60.6156,59.6159,172.0643,41.8521,523.4722,27.4805,28.7204,79.318,49.9,55.2295,68.5825,23.9566,19.0789,16.4327
2023-10-30,148.6902,100.0882,28.1301,122.1975,222.3379,66.4541,33.7896,140.8742,103.1259,108.3709,37.4183,84.6504,52.9805,108.6647,88.1095,52.4168,61.875,53.2297,42.5548,46.6877,58.9726,61.6025,60.3732,173.8119,42.4484,534.8954,27.6379,29.3334,81.0591,50.68,55.7349,70.5791,23.9919,19.0427,16.8207
2023-10-31,149.6064,99.6369,28.4206,123.0569,222.3854,66.5936,33.7225,141.6009,103.2983,108.4797,37.4276,84.9152,53.1072,109.7368,88.2843,53.0876,62.0907,54.126,42.9524,46.9388,59.3456,62.4955,60.4868,175.0923,42.5218,532.5433,27.498,29.7817,80.8505,51.1,55.7921,71.7637,24.1064,19.0247,16.7846
2023-11-01,151.0633,99.7121,28.5424,99.7957,222.4424,66.4075,33.4958,141.2045,102.527,108.3255,37.6684,86.0121,53.5817,107.5738,87.6339,53.4827,62.6628,54.1356,42.9713,47.0597,59.2182,61.7059,60.6856,175.5596,42.6319,536.7463,28.1448,29.6811,80.7145,51.65,56.6789,71.5822,24.0796,18.6185,17.0373
2023-11-02,152.8592,99.1575,28.9173,109.2205,226.9042,67.3845,34.1422,142.9317,103.507,109.7581,38.2334,88.8861,53.793,114.6876,89.2745,53.1427,63.7412,55.7451,42.9808,48.1106,60.2552,61.7059,61.3577,177.1483,43.6319,536.9298,29.2899,30.3582,82.4646,52.66,57.3941,71.458,24.6955,19.4037,17.3531
2023-11-03,152.8225,99.7121,29.1609,105.9548,230.4126,67.8405,34.1422,141.6387,102.9625,108.253,37.9648,89.2466,53.5135,117.0557,84.2652,54.2455,64.5384,57.3932,42.9524,48.4175,59.8004,62.9936,61.4902,175.6904,43.1732,541.6909,29.0801,30.0745,82.9906,55.56,57.6611,71.4771,24.8204,19.9543,17.4794
2023-11-06,152.74,99.1104,29.0203,107.5876,230.2982,67.5148,34.0331,142.4598,102.3909,109.5224,37.6962,89.3319,53.585,120.2723,84.3428,54.5855,63.9944,56.8342,42.7536,47.7479,59.3274,62.8056,61.2535,175.382,42.7328,550.3055,29.0976,29.7634,82.4918,56.14,57.8518,71.8497,24.4813,19.6475,17.4614
2023-11-07,153.1798,98.3583,29.0484,110.3186,231.2134,67.0961,34.0079,142.1295,99.9409,109.1778,37.4461,88.6111,53.8352,123.5542,86.1194,54.319,64.2289,56.9499,42.7063,47.3387,59.2182,63.5012,61.3103,175.2231,42.8613,551.7058,28.9227,29.8183,82.773,55.98,58.5479,71.8688,24.4456,19.5391,17.8717
2023-11-08,153.3723,96.6097,29.0953,111.3404,230.241,67.0217,33.7477,141.5821,98.3166,109.4045,37.2979,89.5122,53.3965,123.0041,86.032,54.2087,64.7259,56.5933,41.5323,48.3524,59.3911,63.003,61.812,176.653,42.5127,547.949,28.9927,29.7085,81.7936,55.66,57.9471,71.8784,24.7669,18.9524,17.4705
2023-11-09,152.2453,97.6532,28.9547,110.1181,227.8099,67.1426,33.6721,141.903,99.0244,108.9149,37.6406,89.5027,53.273,123.3677,87.032,53.4644,64.6509,56.2656,41.5513,48.3617,59.6094,62.6835,61.1021,176.2792,42.5677,543.9798,28.8004,29.7451,81.4309,55.08,57.8136,71.7828,24.9364,18.4561,17.5252
2023-11-10,152.9416,98.2737,29.0203,109.5738,228.1626,67.459,33.5966,142.9034,98.6705,109.5677,37.4368,89.2276,54.0107,124.4306,87.0999,54.1903,64.8197,54.9548,41.5513,48.1943,59.382,63.2944,61.4618,178.9521,43.0723,557.3555,28.7479,29.736,81.3402,55.28,57.9567,72.0599,24.8204,18.7358,17.4614
2023-11-13,153.7204,97.8506,29.3108,108.5998,229.6213,67.9614,33.5798,143.8944,98.1805,109.9123,37.4368,91.1721,54.495,124.7289,88.2746,53.7676,64.9885,55.4753,41.8258,48.557,59.2728,63.191,61.6227,181.9614,41.8521,558.4275,29.0539,29.6719,81.6123,55.54,58.2332,72.5566,24.6062,18.6342,17.4158
2023-11-14,154.032,99.8438,29.873,117.2798,230.6128,69.1504,33.7645,143.5735,100.8846,109.8398,37.5758,90.9444,54.4852,127.2929,89.3651,54.8979,65.7387,56.9499,42.1594,48.9012,59.2637,64.8265,62.7681,184.8959,43.797,570.567,29.351,30.1203,81.975,55.68,58.6051,73.2349,25.0078,19.4841,17.6985
2023-11-15,153.244,100.3984,29.8824,120.3832,228.3724,69.5062,34.2094,142.9128,101.5379,110.2115,37.5109,89.9485,55.1775,128.6727,89.2385,54.8795,65.6356,57.0752,42.4167,48.6407,58.8453,66.2646,62.3516,182.9147,44.32,576.3422,29.3336,29.9556,83.181,55.42,58.6718,72.0981,25.1239,19.9093,17.8717
2023-11-16,153.6655,100.2092,29.7793,117.0888,225.5599,69.2066,34.1674,144.2436,101.9318,110.3566,38.0944,90.7737,50.712,129.6424,90.4362,54.2087,66.2264,55.6006,40.6537,48.5477,59.1455,66.4243,62.5125,184.1464,44.3383,558.7655,29.5521,29.8824,82.773,55.1,58.5356,72.5853,25.0614,19.1702,17.8808
2023-11-17,152.795,101.0323,29.7325,118.2251,224.6447,69.2441,34.2682,142.5825,102.3166,109.8942,37.8629,90.8685,50.4878,129.7543,89.9688,54.5671,66.2357,56.3909,40.444,49.1058,58.909,66.6311,62.8154,184.2969,44.7144,557.3844,29.421,29.7543,83.3805,54.79,58.4578,72.2032,25.1506,19.6043,17.9447
2023-11-20,152.5751,101.8837,29.7793,116.9265,225.9031,68.9164,34.2849,141.8275,102.8387,109.2957,37.724,92.3198,50.4715,127.7591,89.0438,54.2179,66.4983,56.8824,40.9014,48.8454,58.3359,66.9883,62.1244,181.5418,44.4117,560.9094,29.5346,29.4523,83.7704,54.82,59.3627,72.0981,25.0792,19.4287,18.0085
2023-11-21,153.7479,102.3567,29.9012,114.7302,223.3481,69.0287,34.2178,141.2045,102.7746,110.2115,37.6499,93.0881,50.6535,129.9221,90.3777,54.7784,66.5546,56.468,40.9872,49.1244,58.818,67.0165,61.8877,179.2099,44.0172,564.2896,29.8493,29.6902,84.1513,54.8,59.1681,73.1489,25.1685,19.3826,18.1453
2023-11-22,155.049,103.6243,30.3697,117.0984,227.8957,69.5905,34.5788,142.5353,103.8006,110.9097,37.937,93.7995,50.2668,131.0036,91.6241,55.1368,67.0422,57.3932,41.7591,49.2732,59.009,67.7026,62.6166,180.169,44.0447,568.9059,30.3125,29.8183,85.0762,55.22,59.3627,73.8272,25.2845,19.1147,18.2729
2023-11-24,155.1864,102.1769,30.5665,118.3206,227.2569,69.5624,34.8138,142.8751,103.764,111.0094,38.113,94.103,50.7185,131.6376,92.3349,55.1276,67.1641,57.586,42.1022,49.7289,59.291,67.8154,62.8911,180.2348,44.3108,571.1078,30.5398,29.9373,85.5478,55.17,59.5864,73.8559,25.4273,19.2625,18.4644
2023-11-27,154.2244,101.7323,30.5009,117.1939,226.8946,68.5232,34.7886,142.743,101.7761,110.9822,37.8166,94.5488,50.9493,132.1597,92.7438,55.3574,67.0329,56.9788,42.0164,48.8268,57.8356,67.5804,61.4712,177.1507,43.6594,574.5266,30.4961,29.2419,85.2848,54.72,58.808,73.6648,25.1596,18.5788,18.3823
2023-11-28,154.7192,102.5553,30.2104,120.345,230.4984,69.3283,35.1076,143.734,100.3928,110.6105,37.4554,93.3727,51.557,134.36,92.5978,55.3941,66.986,57.1137,41.8544,48.6221,57.69,67.5147,61.5375,177.7054,44.0264,573.6574,30.6971,29.2328,85.3755,55.28,58.4188,74.3909,25.1863,18.4587,18.3823
2023-11-29,153.1615,102.2621,29.7325,120.5658,226.8565,68.5232,35.0573,142.6391,99.4676,110.411,36.8256,92.5095,50.725,132.7098,92.1693,55.2287,66.0576,56.121,41.5876,48.0455,56.935,67.4019,60.8465,174.6307,43.2007,567.7277,30.6621,27.8786,84.9221,54.71,58.088,74.4004,25.0078,18.4587,18.3094
2023-11-30,155.3774,103.9365,29.5826,122.572,229.2781,69.0287,35.2923,144.8949,100.5211,112.1882,37.2146,94.8808,50.5983,133.6515,94.0875,56.9405,66.639,56.8272,42.188,49.3995,57.9083,67.8342,61.3671,176.6993,43.4232,572.4405,31.0423,27.9884,84.6591,55.15,59.0026,75.2506,25.2488,18.4217,18.6376
2023-12-01,155.7467,103.3121,30.1448,126.6517,230.67,70.2927,35.7625,144.0832,102.0692,112.4692,37.6036,95.725,50.1596,134.1083,92.8606,57.3013,66.4139,57.9882,42.5024,49.7191,58.3359,68.4264,62.4652,179.5766,44.684,575.8303,31.4048,28.6563,85.2848,55.22,58.701,75.1838,25.3113,19.2071,18.8656
2023-12-04,156.1622,101.9215,30.201,133.3807,229.1065,69.8714,35.6785,143.5169,102.9945,112.5871,37.9833,97.1857,50.1466,134.0803,92.5978,57.6252,66.789,58.4138,42.5691,50.4431,59.0818,68.6144,63.2224,179.2381,46.1858,578.5634,31.6701,29.0406,84.2692,55.17,60.3259,75.4513,25.8468,19.2071,18.8018
2023-12-05,155.0542,100.3701,30.0136,126.8724,225.6266,69.4126,35.7373,138.5147,106.3748,110.1208,37.3905,95.4404,50.6113,131.8707,91.0301,57.4031,66.2826,58.2687,42.4167,50.161,58.6906,68.8117,63.0899,176.7087,46.2971,584.6187,31.6877,28.6746,83.9155,54.26,60.5984,74.2093,25.6683,18.9484,18.3915
2023-12-06,154.6572,98.5821,30.1635,128.0147,224.1394,68.5232,34.7215,138.4108,107.7856,111.0276,40.0487,95.8009,50.0621,132.803,91.0691,57.2736,66.8547,52.2222,42.4453,50.4995,59.9369,68.6614,64.1122,177.9029,46.5288,586.6274,32.006,29.187,82.6097,54.3,61.9119,74.0087,26.2395,19.7522,17.6802
2023-12-07,154.6111,98.4781,30.3228,130.3953,224.8639,69.1224,34.6879,138.2693,110.9002,111.229,40.234,95.8009,49.7326,133.9312,91.6727,57.4864,67.1548,52.7447,42.693,50.9226,60.3917,69.7235,64.1122,177.7713,47.7804,590.0269,32.2713,29.1413,82.6279,54.3,62.2914,74.152,26.5876,21.1656,18.975
2023-12-08,152.9676,98.8565,30.0886,128.3699,223.5101,69.0475,34.6711,136.9951,109.3154,109.8099,39.7431,95.7629,49.2107,131.9732,90.4946,57.6529,66.6671,53.2864,42.4834,50.4901,59.5548,69.3945,63.5064,174.6495,47.632,589.8627,32.0326,28.7112,82.8002,53.92,61.6978,73.7221,26.3466,21.3966,18.7927
2023-12-11,154.9434,99.3295,30.6976,129.397,224.7114,70.2927,34.7467,137.6275,111.3033,110.7529,40.5952,97.328,49.3346,130.5374,90.9035,58.1711,67.2861,54.6021,42.9694,51.0072,60.1097,69.4885,64.2258,175.1573,47.5023,602.4948,32.5188,29.0132,84.3236,55.26,61.6784,74.1711,26.293,21.2488,18.7744
2023-12-12,155.5436,98.743,30.6133,131.1153,224.8353,69.8245,34.7215,137.7407,114.2256,111.4853,41.1138,98.2101,49.3738,132.7098,91.9746,58.7077,67.7737,55.0859,42.1689,50.8098,60.7101,69.1877,64.0649,173.6622,46.5103,607.9416,32.9432,28.9674,84.2238,55.8,62.4665,75.0787,26.4269,21.1841,18.9203
2023-12-13,158.8119,99.4525,31.1474,137.2972,231.2802,70.4612,35.2755,140.2324,116.1035,113.1791,41.9937,100.6099,50.2513,135.7772,92.4712,59.4387,68.5614,55.2503,42.6168,51.9945,61.7107,70.8138,66.0622,177.5174,48.4757,620.0135,33.2969,29.919,85.6022,56.55,63.5465,75.8429,27.1677,22.7547,19.1847
2023-12-14,155.3404,99.6227,30.1823,140.2057,229.7929,71.5472,35.3511,136.5326,114.8393,110.6339,41.1324,98.9974,49.638,132.5606,88.9562,58.3376,66.3014,56.5177,41.5399,51.5526,60.328,69.7423,64.6328,175.0914,48.5127,609.1778,32.7134,29.2053,85.847,55.56,63.1768,72.8623,26.7036,23.2258,19.203
2023-12-15,154.1864,99.1214,29.9574,137.8827,225.436,70.9199,35.0489,135.872,113.2179,109.3521,40.6415,98.9595,49.8239,132.3089,89.0925,57.181,66.3014,55.4632,42.0355,50.5559,59.3274,69.1219,63.3076,170.8601,48.0307,636.2575,32.3509,28.4367,85.6566,55.09,62.9433,73.5406,26.177,23.2813,19.1391
2023-12-18,155.9498,98.1281,30.3603,137.1532,227.7527,67.7274,35.4267,137.9578,113.511,110.405,40.5303,101.7291,50.5514,133.12,90.4849,57.3013,66.639,56.2855,43.3887,50.7064,60.3462,68.4828,64.0933,171.3773,47.938,657.9097,32.4569,28.9217,86.0374,55.3,63.3909,74.5724,26.3198,23.0781,19.1574
2023-12-19,155.0635,99.5849,30.4915,143.0471,229.8501,69.2253,35.6281,137.9578,113.8866,110.5698,40.4562,100.4676,50.734,132.8776,90.2804,57.6714,66.6296,57.1658,42.9503,50.4337,60.6828,68.8963,64.5666,171.65,47.9936,654.5295,32.2624,29.0315,86.3911,55.58,63.4103,74.6392,26.2395,24.0481,19.5768
2023-12-20,152.9769,96.0942,30.2479,137.8539,224.1108,66.1732,34.6313,135.8248,112.0636,108.7662,39.456,98.0868,50.1403,131.0875,89.0146,56.6814,65.0166,55.1439,42.8836,49.8602,58.5178,68.8493,63.3644,168.8009,47.4281,638.3628,31.6082,28.757,84.5708,54.36,62.7292,73.8941,25.3113,23.466,19.1027
2023-12-21,154.1587,95.7631,30.4728,139.6298,224.8735,66.4073,34.6399,136.1551,113.282,109.343,39.6134,98.6085,50.4959,131.6096,89.3748,56.4778,66.0763,55.6663,42.9027,50.6311,58.4087,69.1125,64.2447,170.1925,47.8916,642.3804,31.7938,28.9766,85.343,55.38,63.4687,74.4291,25.4095,24.0758,19.3489
2023-12-22,154.8142,96.1509,30.7632,138.641,226.7898,66.9035,34.6829,137.1178,114.2897,110.0571,39.8264,99.3104,51.0994,132.2623,89.482,56.7739,66.7797,55.8501,43.017,51.2235,58.6815,69.1125,64.2447,171.6218,48.1512,648.5998,32.1475,29.0589,85.4442,56.01,64.1595,74.9927,25.579,24.2236,19.4765
2023-12-26,155.9036,96.955,30.9694,139.1978,227.848,67.7742,34.6657,137.7407,114.7752,109.9472,39.8079,101.0272,51.0211,132.3462,89.852,56.5889,67.2485,55.8114,43.0933,51.7124,58.8544,68.9245,64.5192,172.4492,48.6054,651.5164,32.2713,29.1047,85.7292,56.79,64.3833,75.5086,25.4809,24.5838,19.4127
2023-12-27,156.4022,96.5009,31.0256,139.8793,228.9253,67.5682,34.5282,137.854,114.6103,110.1486,39.6875,101.9758,51.5006,132.1038,90.5335,56.5519,67.7174,55.4245,43.0837,51.8722,58.8908,68.6426,64.5666,172.9382,48.967,658.6082,32.289,29.1047,86.2164,57.34,64.9379,75.5659,25.3916,24.6115,19.6498
2023-12-28,156.393,96.132,31.2505,141.636,230.8702,67.6618,34.5282,137.5425,115.2241,110.6156,39.8172,102.5638,51.3995,132.4487,91.517,56.6721,68.1703,55.4825,43.0456,52.2953,59.1,68.652,64.9857,173.1168,49.755,654.9536,32.4835,29.2236,86.4922,57.42,65.0158,75.6996,25.4987,24.5747,19.5768
2023-12-29,156.8084,95.4982,31.2224,140.3881,230.4793,67.615,34.6657,138.307,115.7737,111.2473,40.0395,102.5259,51.4256,132.9429,92.072,56.6351,68.3307,55.2406,43.5602,52.568,59.2546,68.7366,65.1666,175.3077,49.8292,651.9707,32.6957,29.3792,86.4922,57.61,64.9379,76.1486,25.579,24.122,19.6315
2024-01-02,159.6429,96.0185,31.2692,139.6202,232.5196,68.1206,35.7313,140.3834,118.696,112.0255,41.438,101.0747,51.9605,134.9008,92.0817,57.4308,69.6609,54.9988,44.0939,54.3074,60.7192,69.9491,66.2334,180.5639,51.4793,642.6566,33.7036,30.0105,87.8529,58.59,64.6947,77.1135,26.3555,24.6208,19.668
2024-01-03,159.6798,94.8549,30.5383,133.1023,230.1647,68.467,35.5766,139.534,118.8976,111.4579,41.5874,99.5286,51.9638,131.9453,91.478,57.4031,69.1325,53.954,44.3321,54.0442,60.701,70.4754,65.6809,180.3853,50.6264,636.7698,33.6682,29.8275,87.7242,57.48,63.9844,76.3206,26.1324,23.6231,19.3945
2024-01-04,158.3134,93.6062,30.5383,133.1599,231.0323,67.175,35.6797,140.2985,117.8441,112.1811,40.5975,99.8416,51.4615,132.8124,92.033,56.7277,69.1325,54.0217,43.7413,53.4424,59.8004,71.081,64.8142,179.1253,50.2093,640.3849,33.403,29.5713,87.9448,57.71,63.6828,76.7505,25.6326,22.4129,19.0571
2024-01-05,155.9775,92.7264,30.161,131.7968,235.9899,66.2949,35.6539,139.1376,117.3494,111.9248,40.7282,100.5625,51.1189,131.7308,91.4001,56.9127,68.9533,53.2961,43.8842,53.2732,59.1182,71.5825,64.0427,176.4361,50.9138,647.9507,33.5444,29.4249,87.6138,57.54,62.8654,76.4066,25.1774,23.1058,19.4674
2024-01-08,156.1345,93.8049,30.01,133.4575,238.3447,66.529,36.0148,140.3362,118.1922,112.8037,41.0271,101.8525,51.6213,132.6072,91.887,57.6437,69.5382,53.8766,43.808,53.1604,58.7998,71.5447,64.0237,180.0186,50.8953,653.561,33.8185,29.3517,88.524,57.96,64.1401,76.8078,25.6415,23.6785,19.7227
2024-01-09,154.3433,91.4493,30.1704,133.6879,241.7197,66.1639,35.9719,140.912,120.1984,113.1974,41.8396,101.8809,51.9671,131.7681,93.4546,58.1063,69.5665,53.7508,44.0653,53.0193,59.1028,71.5163,64.4142,181.5606,51.2939,658.9835,34.0838,29.4889,87.8804,58.74,63.3519,77.209,26.1681,23.4291,19.9233
2024-01-10,154.1125,89.7844,29.9723,130.2322,242.8923,64.9093,35.2844,141.516,118.6319,112.8586,40.831,101.6627,52.6129,131.8054,93.9414,58.8095,68.9439,53.7798,43.97,52.4552,57.9736,70.9958,63.1189,178.3166,50.5245,664.495,33.5002,29.1779,86.8508,58.91,63.206,76.9511,26.0878,22.8009,19.8504
2024-01-11,153.3831,90.1722,30.1421,132.9391,245.4188,65.0404,35.7484,142.054,116.5066,113.3622,40.5881,101.6533,52.5542,133.0641,94.9736,58.939,68.6608,53.7024,43.6936,51.9475,57.891,71.3933,62.595,179.0407,50.3205,665.3049,33.2262,29.0681,87.4759,58.63,63.7801,76.9607,25.6594,22.2004,19.9963
2024-01-12,154.4356,89.7655,30.1044,129.4066,246.2578,65.1246,35.525,142.1389,118.6319,113.6826,40.5508,101.6343,52.6227,133.6048,95.0807,58.4764,68.9816,53.9636,43.8652,52.1073,58.1939,71.6771,63.195,179.2569,50.8675,674.8462,33.3146,29.3635,87.5863,59.05,65.4147,77.295,25.8379,21.4982,19.6133
2024-01-16,153.42,89.6803,30.0289,124.559,243.4739,64.694,35.2071,141.3744,117.4044,112.6755,40.6629,102.7441,52.7891,133.8473,95.5772,58.4579,68.7269,52.7834,44.2273,50.9038,57.6798,70.8728,62.0807,180.0938,50.645,673.1177,33.2527,28.9111,86.8875,58.17,65.4439,76.8365,25.5076,21.1287,19.358
2024-01-17,153.6693,89.3965,29.944,121.2185,240.8807,64.5254,35.0094,141.516,119.777,112.9044,41.2045,104.3281,52.5412,134.416,96.103,58.5319,69.1514,52.2706,44.3417,51.2705,57.9185,70.6552,61.9283,180.1032,50.3483,675.7846,33.4118,28.8096,86.1521,57.11,64.7725,77.3428,25.8022,20.482,19.13
2024-01-18,154.3433,89.0181,30.0006,122.5432,241.8245,64.3569,34.7516,140.6992,118.4487,112.6481,40.8216,104.091,53.249,133.6515,95.2559,58.134,68.7835,52.764,43.9795,51.2987,58.1205,71.1567,61.833,180.0374,49.6623,678.8662,32.7222,28.6896,85.674,57.25,64.8504,77.2186,25.6237,20.4635,19.0936
2024-01-19,153.06,87.6748,30.0855,120.7866,242.1106,63.842,34.6571,140.1578,118.3571,112.4009,40.2986,103.6167,52.9685,132.5979,94.3796,57.8195,68.7269,52.822,43.7794,50.7064,57.9736,71.1662,61.9378,179.0877,49.2266,686.4321,32.7841,28.2834,84.8742,57.18,65.7261,77.2474,25.5433,20.325,18.8838
2024-01-22,152.4414,83.9665,29.7176,120.1818,239.8987,48.3941,34.786,140.4333,117.9448,112.0072,40.3173,104.053,52.9718,133.0827,95.0514,58.0415,68.9816,52.2319,43.7699,50.4055,58.0011,71.5447,61.5378,177.019,48.7167,684.0023,32.5012,28.0157,84.9753,56.32,65.2979,77.2859,25.6415,20.8423,18.6376
2024-01-23,154.7772,85.3098,29.944,123.0136,241.1953,48.9745,34.7516,146.2459,120.2259,114.3967,41.3259,103.9202,53.1055,134.9162,96.8917,57.875,70.1986,53.2477,44.0748,51.1953,59.4424,71.4595,63.6237,180.5639,49.4676,679.1428,32.846,28.3573,84.3961,55.57,65.7358,78.2373,26.2484,20.8607,19.0662
2024-01-24,152.8938,84.2976,29.3779,121.1033,235.8755,49.2741,34.3133,144.4793,118.8518,108.0704,41.2045,100.4012,52.3552,131.3809,94.5451,56.5426,69.7646,52.7834,43.9319,50.2739,58.4234,70.958,62.6522,178.0063,49.3007,678.076,32.5542,28.0619,83.5503,55.07,65.7261,76.9591,26.2484,20.6668,18.6285
2024-01-25,153.7801,83.6733,29.8025,123.5031,238.5449,48.1038,34.554,147.8035,120.5099,110.3134,41.3166,99.6329,53.1186,135.5368,95.4896,58.1803,70.2835,53.8959,44.2464,51.3645,59.1854,71.2229,65.3381,178.0534,50.098,671.5473,32.9432,28.0804,83.8537,55.14,66.378,78.0547,26.4894,21.3504,18.9203
2024-01-26,154.9804,83.5314,30.1704,125.5574,237.868,48.7311,34.5454,148.2974,120.6381,110.936,41.5594,98.8267,53.585,136.0351,96.512,58.0508,70.8873,54.844,44.1225,51.4679,59.2221,71.1094,65.7952,178.8526,50.9787,678.4415,32.899,28.6065,83.5227,55.44,66.9812,79.602,26.4358,21.1102,19.0024
2024-01-29,155.2481,84.203,30.1987,130.0786,239.1074,51.4368,34.8289,148.3164,120.5465,111.0276,40.887,99.5286,53.8362,136.0633,96.9794,58.6522,71.4344,54.6408,44.3417,51.515,58.9926,71.1283,65.319,181.2785,50.6728,685.4839,32.9874,28.2188,84.3042,55.59,66.8937,80.6879,26.3726,20.9901,19.1847
2024-01-30,156.6053,85.4233,30.0006,128.8019,236.8479,52.4293,34.7688,149.5796,121.7832,111.4212,41.7275,98.1817,54.0156,137.0224,97.8557,58.1711,72.0194,54.2829,44.456,51.9851,59.9932,76.4745,65.9762,185.5945,51.0436,692.1312,33.0228,28.3204,84.3593,55.31,67.2731,80.9474,26.5894,21.0271,19.0297
2024-01-31,155.599,83.3327,29.661,126.6997,233.6541,52.036,34.4766,149.2471,120.5099,110.7529,41.6808,97.1667,53.9047,136.5711,97.2228,57.1718,71.0099,53.1123,43.97,51.4868,59.5893,76.5786,64.919,181.9838,50.7655,686.3432,32.8283,28.0342,83.5227,55.02,67.0396,80.9186,26.3274,20.8516,18.9294
2024-02-01,158.5257,85.5179,30.1704,129.301,240.8998,53.1408,35.8516,151.1847,122.5161,113.0051,42.2132,100.365,54.9029,139.1943,99.102,58.3931,72.208,55.1729,44.5132,52.2953,59.5159,77.9317,65.4238,186.5818,52.4991,696.8482,33.3853,28.4865,85.7659,55.94,68.1196,82.7637,26.779,21.4798,19.048
