Date,188394,20BEEA,263A36,370C50,39FB23,3FB145,408089,485445,523A06,57B174,61E975,662682,8E0E32,911AB8,93F9E0,986AF6,9A602D,9C5BA5,9D6A24,B6082A,BB992A,C87ECC,D4070C,D4463B,D6534D,DA48E4,DF8855,FEE4B0
2023-12-13,52.2352,111.6744,398.4299,141.866,139.8993,44.5541,297.5198,75.3293,45.2721,220.0395,72.2043,189.3087,33.6735,38.4355,28.9002,161.1711,194.0135,34.0378,39.747,156.5268,134.7685,79.0687,79.863,38.0223,481.7791,255.746,8.9979,57.7763
2023-12-14,54.4689,115.3239,399.3852,148.5363,141.4931,45.5325,300.8344,76.7262,46.9158,221.1118,72.8199,191.708,34.3669,39.5405,29.5153,165.1637,192.2542,34.6353,41.0798,158.0187,140.7803,80.3426,82.1626,40.7194,486.9543,257.1609,8.9702,57.9625
2023-12-15,53.8178,120.5417,397.1043,148.6635,141.0472,45.5422,303.7763,76.1809,46.9245,220.7085,72.2137,190.5806,34.1479,39.2715,29.4389,167.0681,192.3324,34.1872,40.4991,156.7439,141.9094,80.6993,81.7928,40.2635,483.8828,257.2084,8.8686,57.2667
2023-12-18,53.2571,118.2281,398.7809,147.1377,141.1136,46.1586,302.4034,75.6451,46.9331,219.0853,73.123,191.708,33.6096,39.4829,29.5837,168.4215,192.8617,34.5419,40.7561,156.2207,140.7996,81.107,81.2011,40.1179,484.3272,257.5312,8.9425,56.316
2023-12-19,55.1472,119.38,401.6954,148.6439,141.8346,46.8239,301.2659,76.5349,47.5128,221.043,74.1744,193.1823,33.6279,40.1363,29.7967,171.9404,192.95,35.6155,41.2036,156.43,143.7139,82.3299,82.1163,40.9232,486.7568,258.7847,8.9979,56.2474
2023-12-20,54.0167,116.4275,396.11,147.8615,138.8083,45.5814,298.3239,76.1617,47.2186,217.59,73.6629,193.7798,33.3816,39.5117,29.455,169.8426,190.9993,33.5897,40.8608,154.6319,137.538,81.4042,81.3582,40.1082,481.9865,254.6349,8.8871,54.591
2023-12-21,56.1601,116.35,398.8101,150.9423,140.1649,46.2662,300.9913,76.975,47.556,219.6559,75.6142,195.3215,33.3724,39.8096,29.8932,170.7416,193.0186,33.9165,39.8993,155.2979,140.3557,81.9053,82.4029,40.9717,486.3914,258.044,8.9702,55.6005
2023-12-22,56.7388,117.9473,400.3795,152.028,141.1136,46.4325,305.2473,77.2142,47.6858,221.2791,76.2014,194.2616,33.4272,40.4149,30.3635,172.1337,193.7145,33.8044,39.747,155.7165,144.8332,81.5826,82.9577,41.1172,490.2432,259.0886,8.9425,56.0612
2023-12-26,57.6432,117.3762,399.5899,154.1406,142.0053,46.9609,306.6202,78.5346,48.1962,221.9874,76.3909,194.5507,33.3724,40.2708,30.7575,172.3174,194.7144,33.9911,40.1087,156.0114,147.0527,82.1091,83.4939,41.5538,492.1987,261.0162,8.9425,56.463
2023-12-27,57.5437,117.0374,400.8376,155.0208,142.4512,46.9413,307.2086,78.6699,48.1962,222.1546,76.2582,195.3697,33.2721,40.7224,30.9264,171.95,195.4496,34.1218,40.699,156.9817,144.0902,81.9308,83.8729,41.9128,493.4431,261.7949,8.9794,56.757
2023-12-28,57.781,115.687,399.434,153.8765,142.6599,47.0489,306.7869,79.0951,47.781,221.7808,75.4531,195.3986,33.0714,40.069,30.9706,169.875,194.9398,33.7111,40.0992,155.3835,144.1963,81.2683,83.6418,41.7382,492.0802,260.4085,8.9702,56.7962
2023-12-29,57.5437,114.7349,400.3503,151.9595,141.8725,46.8826,305.8651,78.2447,47.4436,223.3253,75.3016,194.8012,32.9801,39.7711,30.9264,168.7599,194.4301,33.3563,39.528,154.9839,139.4197,80.7503,83.0409,41.3016,492.7419,261.67,8.9055,56.3748
2024-01-02,59.1774,115.5218,399.2488,151.3238,139.7191,47.5087,299.0104,78.6796,47.8675,219.9707,77.3002,192.4018,33.3359,39.3099,31.1595,170.1077,194.2831,34.0565,39.7755,155.9162,141.7453,82.0242,82.6341,40.8359,484.9593,261.3546,9.0072,55.8456
2024-01-03,55.8461,115.7161,398.4007,146.9421,138.1443,47.0391,291.0279,77.2977,47.2619,215.77,78.3326,189.5688,33.1626,38.4355,30.9625,171.2131,192.2442,34.2152,39.6137,155.6879,135.2703,81.9987,81.3675,40.1373,476.0409,258.8603,8.8686,54.738
2024-01-04,55.0065,113.1416,398.2837,146.4629,137.4707,46.5695,290.0472,76.8725,46.8812,217.0981,76.855,188.5571,33.2721,38.5508,30.7776,166.8496,191.6266,33.347,40.1373,157.6096,131.1692,81.6081,81.6448,40.312,480.0606,258.2773,8.9055,55.5221
2024-01-05,55.472,112.9085,398.8004,146.8345,138.4479,46.3054,290.9396,77.2784,47.4263,218.0228,76.855,188.9521,34.0019,38.7622,30.8299,165.3951,191.3914,33.1603,39.8993,159.5884,131.0727,82.2705,82.4584,40.1761,480.7816,258.1817,8.9979,56.2474
2024-01-08,56.2021,113.7051,397.9913,145.8858,139.8234,45.9923,293.6756,77.5393,47.6512,220.3642,75.008,188.2776,34.3577,38.6565,30.8218,167.509,192.107,33.0389,40.5657,160.4256,131.7964,82.0921,82.1533,40.9426,490.4999,260.7526,9.0626,56.0318
2024-01-09,55.2985,109.7899,396.4317,144.3601,138.723,45.5031,291.7535,77.3557,46.6649,219.7936,74.2407,188.2873,34.3669,37.1671,30.6771,162.0401,192.0579,31.9186,40.1563,159.0081,128.9883,80.8267,81.1733,40.4575,491.1715,256.213,9.0256,55.9338
2024-01-10,54.3129,109.6248,395.6421,145.7196,139.7285,45.0531,292.6263,77.8292,46.1805,222.4399,73.9566,188.9425,34.2665,36.4657,30.6248,163.737,193.4891,31.4332,39.8517,157.876,128.2839,80.1133,81.1271,40.0694,493.7591,255.1331,9.0164,56.1592
2024-01-11,53.7835,109.8968,395.7201,144.1449,138.8748,45.0335,291.6653,77.0948,46.4054,220.7183,74.6196,189.5592,34.5037,36.0525,30.456,163.0873,194.1066,31.1531,39.547,158.3612,124.1441,80.436,80.4984,39.9526,491.1814,252.868,9.0903,55.5123
2024-01-12,53.1264,109.9939,398.6054,144.1351,138.0779,45.1118,296.6568,77.5489,46.1718,220.3248,73.1136,189.9447,34.3669,36.1678,30.3635,163.7661,194.9889,30.6023,39.6898,158.0758,121.6352,80.1982,80.369,39.8649,489.7493,252.4284,9.0072,55.2379
2024-01-16,52.0586,108.4201,396.3927,141.3868,136.3798,44.5052,294.2738,76.8628,45.9382,218.7705,72.1474,189.0389,34.0384,34.6015,29.6359,165.6182,195.1065,30.2195,39.2614,157.0579,121.5387,79.8076,79.7773,37.8785,489.7,248.9115,8.8501,54.3754
2024-01-17,50.6257,109.1487,396.4901,139.6752,135.7347,43.8693,295.0583,76.2251,45.3932,217.6687,71.2476,189.222,33.6644,33.3716,29.3786,163.9213,193.5381,29.5194,38.5474,156.2778,116.4726,78.729,79.2411,37.2358,487.0037,248.6152,8.7393,53.5423
2024-01-18,50.2332,109.479,397.5624,142.3844,137.5087,43.4486,300.4421,75.7129,45.5057,221.466,71.0582,191.2648,33.4728,33.2659,29.4832,161.3516,196.4984,29.9861,38.5474,156.3063,113.8575,79.247,80.4245,37.2066,496.7813,248.5101,8.73,53.758
2024-01-19,50.79,109.6442,397.1043,141.9443,134.1314,44.6128,298.1376,76.8435,45.6874,222.4104,71.0298,193.298,33.5184,33.2275,29.6198,161.7298,195.9201,29.9675,38.0714,156.3824,111.0977,79.315,80.2026,37.7519,499.2307,249.093,8.7485,54.4244
2024-01-22,51.4745,112.141,396.2172,142.091,134.8429,43.9965,301.5306,77.0754,46.3362,223.5909,71.0108,194.7241,33.1626,33.6311,29.9053,165.2691,196.9003,29.8741,38.0428,157.2006,116.5208,79.6292,80.7943,36.4958,501.759,249.3702,8.7393,55.2281
2024-01-23,52.7705,112.8307,397.6014,143.0984,135.1275,44.4465,299.5497,76.8049,46.639,219.1837,72.0433,193.7123,33.3086,33.977,30.0259,166.5296,195.2437,30.0702,38.4903,158.3897,118.2964,80.3256,80.1194,37.1677,494.1443,251.5779,8.7485,55.6005
2024-01-24,52.0312,113.2193,391.1581,140.1545,133.7899,44.4269,295.2349,76.3797,45.9296,216.2323,72.7158,191.2359,33.0075,33.093,25.8088,167.3926,192.7343,29.8368,38.8425,156.9817,117.4279,79.3405,77.4752,38.677,488.5642,245.7672,8.6007,54.7576
2024-01-25,52.451,112.5976,393.2929,142.179,135.4596,44.2606,298.0297,79.5976,47.5301,219.7838,72.8863,193.1149,34.3486,33.141,25.7726,169.3998,194.6948,29.9208,40.3943,163.3272,114.3014,81.0136,78.2333,38.4043,498.5788,251.9697,8.7485,55.7377
2024-01-26,53.2542,112.6947,393.8485,142.9321,135.6967,44.8672,296.0096,79.4913,46.7688,218.7508,73.3977,193.6834,34.2756,32.872,25.9978,169.7877,194.5674,30.0888,40.3563,163.5936,115.6427,81.0475,78.5107,38.5504,495.3986,250.2972,8.8132,56.1004
2024-01-29,52.7522,113.5302,395.3789,144.2916,135.526,44.9357,302.1288,79.2497,46.7774,225.647,73.3977,192.6331,33.5002,33.2947,25.5314,171.281,195.3123,29.9861,39.8041,161.4436,118.885,80.9116,77.6879,39.1736,506.7959,249.5613,8.8501,55.8652
2024-01-30,52.4693,118.9609,397.5624,147.0888,135.7252,44.8378,301.6777,78.2737,47.1235,227.2997,73.3125,193.9147,33.1352,33.1602,25.3063,183.169,196.7729,29.6687,39.4042,160.8442,116.0962,81.2344,78.6679,38.9204,511.102,247.7933,8.8316,55.4143
2024-01-31,51.2919,117.2511,394.6186,143.0788,133.7994,44.4954,298.4906,77.9645,46.3708,222.3416,71.5223,192.1898,32.6882,33.1602,24.844,181.2588,194.3027,28.6698,38.3285,157.8094,110.7213,79.935,77.2441,38.6477,502.1343,244.3815,8.7115,54.346
2024-02-01,56.7132,116.3767,398.3422,144.6535,134.2358,52.8897,303.0997,79.414,46.3189,226.6209,72.7821,192.1995,31.3471,34.2172,24.9083,179.9885,196.0769,28.8192,37.3479,155.2027,112.6899,80.3511,78.4552,39.1249,509.1366,248.0609,8.7393,58.2272
2024-02-02,56.0652,116.7362,396.8216,143.7439,132.8982,51.8917,303.9921,78.5346,46.2151,230.6347,72.479,191.6213,30.526,33.0641,25.0691,177.8262,195.3908,28.8098,36.9671,153.5188,110.2485,78.8649,76.3658,39.047,513.4822,246.7325,8.6746,58.2958
2024-02-05,55.1434,118.0283,390.5245,141.3281,130.5075,50.6786,298.5985,77.4813,45.9901,225.9225,72.0811,188.8076,30.079,32.0552,24.6068,176.779,191.6855,27.9416,36.8052,154.67,104.9218,79.1111,76.3011,37.6643,502.2429,208.3612,8.5175,57.3059
2024-02-06,48.7821,116.7459,405.0779,144.6241,132.7084,50.9623,301.9229,78.0514,46.7515,227.8211,72.119,191.2166,30.2341,32.3435,26.4279,175.8481,195.9985,28.3337,36.5291,155.0981,109.0616,80.2322,76.375,39.1151,508.149,208.3899,8.4806,56.1102
2024-02-07,49.8773,121.0108,406.3159,145.7391,132.2151,52.8994,303.8646,79.5686,46.7947,232.681,72.3274,195.6781,30.8909,32.3339,26.7254,180.5606,198.9882,28.3524,38.0048,157.2672,111.0205,80.2322,76.7079,38.1706,517.9958,205.8382,8.6654,57.3255
2024-02-08,47.4952,121.2828,403.5573,145.6315,131.5131,52.0874,306.1103,77.8002,46.613,234.5698,72.4695,195.5817,31.8306,32.036,26.9746,180.6382,198.8804,28.091,40.7656,158.7513,110.3257,80.6653,76.7264,37.119,518.9143,210.1675,8.4621,57.9625
2024-02-09,47.2306,121.4286,408.8406,145.6511,132.4144,52.4396,305.7082,77.2494,46.7082,236.1045,73.9566,197.3162,32.1682,31.5075,27.2078,180.8806,198.7138,27.9323,40.461,160.1402,111.7249,81.022,76.1254,36.3789,520.6229,210.1006,8.4067,57.9919
2024-02-12,48.9281,120.2822,409.0258,148.331,133.6666,53.8484,304.4138,77.6166,47.4003,236.2324,74.6954,199.2819,32.3871,32.2474,27.5254,180.454,198.9686,28.5578,40.6133,160.0261,115.884,81.9563,77.4937,36.7003,525.7191,212.7287,8.4806,59.3151
2024-02-13,46.9933,114.9972,405.7505,142.316,131.6175,52.469,301.2659,77.7809,46.0074,233.2712,72.9526,196.4297,31.5752,30.7868,26.8701,174.0348,216.8089,27.5495,40.2611,156.8105,108.2703,80.453,75.922,35.6973,520.7315,207.9694,8.2034,58.629
2024-02-14,46.6647,116.3282,407.8463,144.898,132.9077,52.9092,305.012,76.7082,46.3535,237.1866,73.9631,198.8772,31.5022,30.8637,27.1957,175.5669,212.6821,27.5869,40.5752,157.3528,110.3836,80.3766,75.922,36.2231,532.7905,207.396,8.2681,60.7656
2024-02-15,47.2214,120.5736,417.8767,148.7613,135.7383,53.4962,306.4633,78.3124,47.729,238.5245,73.2195,201.0742,31.9948,31.7861,27.5173,180.7061,212.192,28.1377,41.2321,158.7798,113.3847,82.7801,78.8158,37.2456,529.0178,216.8956,8.3051,61.0008
2024-02-16,47.769,119.8256,420.7426,148.4272,135.2523,53.6136,303.0997,78.4573,47.9972,251.0086,74.0775,201.2284,32.6608,32.1225,27.5173,179.9498,211.1236,28.5204,41.6129,159.8072,118.2964,82.9754,78.7603,37.8103,533.1955,216.8,8.3513,60.8538
2024-02-20,46.5369,119.1164,424.9633,146.7667,134.5374,53.1832,305.2375,79.269,47.3311,247.2998,73.5913,202.0764,32.6061,31.8918,27.3244,178.408,212.1136,28.3431,41.6796,161.3579,110.7985,81.7609,78.1316,37.1385,526.5487,217.9851,8.4252,60.648
2024-02-21,46.6465,118.5723,428.3751,147.7591,135.9575,53.0462,308.2089,74.1957,48.2308,249.3165,74.1443,203.252,32.0978,32.1225,27.7626,178.7668,212.6429,28.2217,41.651,163.194,114.3979,82.7036,79.2411,37.8395,529.6696,217.9946,8.5083,60.4422
2024-02-22,47.1393,121.2245,435.7541,146.9337,136.6533,53.5256,314.4164,76.7855,48.4471,252.7695,75.9843,208.5421,31.876,29.6818,28.1123,180.9873,215.3778,30.0795,41.8319,164.7733,114.0409,83.4765,79.8882,37.6545,541.383,221.244,8.5545,60.3932
2024-02-23,47.8055,123.391,436.2708,146.7765,137.5968,53.7115,316.5099,77.7712,48.7845,253.0548,76.6612,206.8751,32.0978,30.0566,28.1244,184.226,217.946,29.3887,41.8033,166.8758,116.4243,84.3088,80.0731,37.9369,541.8966,222.4769,8.5637,61.6379
2024-02-26,47.9516,127.3353,433.7168,147.5134,135.6621,53.6332,316.9817,74.8045,48.5077,256.8423,76.6898,206.5089,31.2383,28.8362,28.1043,185.7774,215.9267,29.538,41.6225,165.6105,117.2639,83.9266,80.0084,37.0313,546.4693,219.1988,8.4436,61.138
2024-02-27,48.1706,129.1812,433.5804,146.9828,134.2992,53.9365,322.1024,71.9345,48.6807,259.2821,76.0606,206.3066,31.608,28.6921,27.9796,187.261,217.701,29.1459,42.5269,166.2764,124.0863,84.0795,79.6479,37.1579,552.168,221.4638,8.3874,61.3635
2024-02-28,46.8107,128.7149,439.8189,146.8158,133.8893,53.3593,324.0288,70.7459,48.269,258.0425,76.175,206.3644,31.9961,28.7017,28.1454,186.3592,220.5633,28.8379,42.8696,167.7795,127.4347,83.9011,79.9622,36.4276,559.1012,222.1137,8.3124,61.5693
2024-02-29,51.4653,130.007,437.499,149.3214,134.9568,52.5154,326.3385,72.9588,48.9523,261.5349,76.9567,208.6481,32.68,30.0277,27.9675,186.4659,220.3966,29.0899,43.1171,172.3745,133.0219,85.1666,81.1178,36.8171,570.5677,223.6715,8.4905,62.9458
2024-03-01,52.305,129.9001,437.8791,150.7854,132.9744,52.6528,329.4836,73.326,48.8559,263.5461,78.6538,208.8312,32.3935,30.6907,28.1171,184.9144,221.0534,29.5287,42.8601,171.4232,137.7986,85.5278,80.5169,36.934,583.4036,225.5447,8.5186,63.2014
2024-03-04,53.6649,126.529,444.1079,152.1905,132.6885,52.6037,331.3216,73.4806,49.9509,263.96,76.1368,208.2627,33.1699,32.4243,28.1494,181.4818,221.4357,29.2113,42.8125,176.4083,128.5348,87.4284,81.5524,37.3137,595.221,227.8479,8.5936,63.4374
2024-03-05,54.4954,124.8386,449.3327,148.9676,132.2786,52.9275,327.567,74.1378,49.9159,261.1316,75.8127,209.0848,33.1329,32.2887,27.8907,179.1934,218.9949,29.1646,42.9172,175.5045,105.5684,87.2736,80.7111,36.1452,596.2099,228.966,8.5936,62.7688
2024-03-06,56.1473,126.257,451.9159,148.8497,133.5462,53.0158,330.722,74.505,49.8108,263.4574,77.7767,207.0053,33.0035,32.5599,28.4081,179.048,219.1223,29.5594,42.1175,174.4199,115.4015,85.9234,80.5169,37.1385,600.6105,232.3301,8.6217,62.9851
2024-03-07,57.8631,128.6371,453.5535,153.9296,134.2896,53.4672,338.752,76.1961,49.8808,267.2317,79.9694,209.0558,33.1606,32.8214,28.7759,180.7546,220.1319,30.0105,43.1552,175.8374,118.3639,85.158,82.4677,38.7646,605.1199,234.3084,8.8279,64.0863
2024-03-08,57.2151,127.7336,450.8826,152.78,134.1276,53.6536,334.85,76.0994,49.5918,262.8267,80.408,208.6592,33.4933,32.8407,28.8608,180.1825,219.0439,29.6909,43.3742,177.0266,114.1856,85.0892,83.0409,38.8035,590.2271,230.9061,8.7716,64.1748
2024-03-11,58.5568,126.2181,457.6378,154.6862,135.8146,54.0559,334.5552,78.3317,50.3101,261.1021,81.1039,208.8914,33.8445,34.1288,29.164,179.2128,219.4752,29.7473,44.1168,178.5488,120.3807,86.5684,84.7512,39.3586,589.0997,236.9557,8.8747,64.8237
2024-03-12,58.2738,127.5976,459.5776,153.8314,134.6804,54.0756,336.8256,78.467,50.5291,265.6648,81.4281,209.6845,33.3917,32.8117,29.1195,177.3414,219.1419,29.4748,44.6594,177.6355,119.5895,86.4566,85.0933,39.3002,596.467,234.0217,8.8935,64.401
2024-03-13,59.9714,130.1333,464.2802,155.0989,135.2237,54.262,331.0365,79.8198,50.7831,265.4086,80.7321,207.7887,33.5395,33.2862,29.8229,178.5147,220.7299,30.0293,44.6499,175.4474,121.3843,87.4714,85.9993,42.2701,598.2075,236.3345,8.9216,64.2043
2024-03-14,58.4746,128.3943,463.3514,155.0105,132.4407,54.1639,329.1789,78.8535,50.2137,266.7981,79.9599,208.8914,33.4471,33.1313,29.835,176.5656,220.3868,29.7285,45.6305,175.2941,116.06,86.0008,85.0667,42.1824,599.8095,234.2797,8.8372,63.5849
2024-03-15,59.369,133.9707,457.769,157.2605,131.3923,54.0559,328.9234,80.0614,49.9684,262.9843,79.5309,208.6109,33.595,32.8117,29.6814,182.7618,222.2199,30.1703,46.2683,175.1984,118.2381,85.9234,86.0833,43.4386,589.6535,233.7923,8.8841,63.0048
2024-03-18,60.2908,135.9817,455.6963,159.4812,132.5455,53.6831,329.5229,80.9891,49.7056,265.5072,81.9715,207.4405,32.2919,33.3347,29.7178,184.0417,224.1769,30.2831,46.0684,173.3497,120.6002,85.8718,86.0833,43.312,590.1381,234.7289,8.8279,63.693
2024-03-19,56.2842,136.8658,456.3025,159.3239,134.9568,53.6438,330.8105,80.2547,49.7232,265.1031,82.2671,208.1563,35.8316,32.5018,29.7986,185.1568,223.4104,30.2267,46.6967,175.5144,116.6893,85.8546,86.8014,43.1659,595.5869,231.1068,8.7904,63.5357
2024-03-20,58.5111,138.6534,456.3611,162.5664,135.5858,54.6839,335.2039,81.0954,50.9584,267.7935,82.1241,209.375,36.2567,33.2184,30.1179,187.6295,224.6584,30.3301,47.068,176.4531,120.4743,87.9702,87.361,44.8018,596.9417,228.364,8.5748,64.1551
2024-03-21,59.2413,139.7609,455.8821,165.4061,136.8725,54.733,341.2779,80.9012,50.7481,271.5875,81.6569,211.4642,36.8575,33.4412,30.3403,190.4221,224.8648,30.1139,46.4873,177.2098,120.8712,87.0758,89.0398,45.0257,606.1484,225.0572,8.6967,64.4305
2024-03-22,56.914,139.9066,457.7788,162.5271,135.8718,54.0363,336.9927,80.6682,50.5291,270.3754,79.7597,208.5142,36.534,32.7051,30.6151,188.541,225.307,29.3056,45.9066,176.932,116.999,86.8436,88.8532,43.9157,600.3831,226.2232,8.6498,65.1089
2024-03-25,57.3338,140.0426,456.4687,164.9835,134.5279,54.5858,336.1376,79.6293,50.2751,268.6607,79.14,210.1874,37.7539,32.8504,30.696,189.5494,223.145,29.409,46.354,179.4128,114.5692,86.4222,92.5745,44.1591,598.0987,227.0355,8.706,65.3842
2024-03-26,56.987,140.7032,457.1042,163.5293,135.1665,55.2432,336.1376,79.0758,49.9947,269.8925,77.9959,212.2186,35.3048,32.9279,30.5343,188.1725,224.285,28.6665,46.9728,178.9914,115.2081,86.9812,91.6978,43.5554,603.33,227.2936,8.6123,65.3448
2024-03-27,57.7659,143.2582,455.8137,166.6834,137.7589,55.9301,340.9437,83.1539,50.9321,268.8282,78.7586,216.8903,36.4046,34.1385,30.9223,193.0732,227.754,30.0857,46.8395,180.9741,124.6854,88.5378,92.8729,44.6752,605.0705,232.3301,8.8841,66.0134
2024-03-28,58.6872,144.4667,453.9463,168.8647,138.102,56.5875,341.3762,83.4937,50.7481,268.9563,79.3307,215.9328,36.0626,34.7099,30.991,192.4314,226.9088,30.5086,47.0775,181.7787,127.5315,87.9616,93.4698,45.7853,607.1274,233.235,8.9122,66.2297
2024-04-01,57.8212,145.4705,453.0469,168.1573,136.6533,56.5973,332.3634,83.8627,51.0372,265.7732,79.4451,216.2423,36.0719,35.2813,31.2053,194.4734,223.9902,30.4804,46.9728,180.7921,125.0532,87.781,93.5445,46.0871,597.7131,234.3422,8.856,66.7017
2024-04-02,55.5916,144.1451,451.0329,166.0349,135.014,56.0969,328.2354,81.8042,51.9395,262.3832,79.0732,213.1472,35.7669,35.6299,31.0557,192.8885,223.5185,30.1797,46.9062,179.5948,122.4395,89.5956,93.6657,47.1096,595.399,230.8957,8.7248,66.2887
2024-04-03,55.306,143.9794,452.1377,168.285,135.0807,56.3324,328.5597,83.0179,52.5527,264.8666,79.3307,213.8919,36.1088,36.056,31.1729,194.6193,224.3145,30.5932,46.5539,180.7251,124.7531,91.0404,95.1486,48.3073,603.6069,230.6646,8.603,65.6201
2024-04-04,54.5505,142.9853,447.0441,160.4637,133.2127,55.881,324.2057,81.4255,52.4388,262.0284,82.1622,210.023,36.3122,36.5306,30.6192,193.5983,220.6981,30.8094,46.4968,179.7481,117.2507,89.7848,92.9569,47.8885,597.3867,228.2675,8.5936,64.8827
2024-04-05,54.1175,143.531,454.3178,159.7857,132.5169,55.7829,326.1616,80.9206,52.2899,266.2266,81.1421,210.9612,35.7299,38.3997,30.5302,195.4166,223.8133,30.9692,46.5539,179.7577,119.5063,90.1116,93.1061,48.1709,612.5367,229.7789,8.6311,65.3547
2024-04-08,55.4073,144.0963,451.3555,161.8491,133.3461,56.4403,326.6038,82.6198,52.141,265.8028,76.0701,211.0483,35.314,38.1576,30.8334,195.3291,222.8699,30.6026,46.8871,182.6695,127.4831,89.2946,93.759,48.687,614.6332,228.7681,8.5748,65.4923
2024-04-09,58.7425,143.0048,447.7089,163.382,135.5286,56.4403,328.8153,83.8724,52.4476,261.7623,77.3381,212.325,35.2493,38.4191,31.2376,194.3567,221.8871,31.3075,46.7919,181.8553,125.0339,90.0944,95.0833,49.9529,603.8541,230.7224,8.7904,66.2297
2024-04-10,57.3237,140.9776,440.4253,157.2802,131.2684,56.0871,315.6548,83.6976,51.554,260.7177,77.1188,208.4561,35.351,37.8283,30.797,192.7037,218.3101,30.7154,46.7443,179.9013,123.5721,89.0366,93.8709,49.5829,599.8194,227.1122,8.5374,65.6496
2024-04-11,56.6972,140.5682,442.8792,157.5848,131.1445,55.4002,314.4361,84.0569,51.2124,261.6441,77.0712,207.9532,34.9443,37.838,30.8172,191.8869,216.9343,30.1515,46.7824,178.4263,126.1471,88.5034,93.2833,49.4076,600.3435,227.4396,8.4999,65.2367
2024-04-12,52.2841,137.0596,437.4141,153.3204,128.1232,52.7509,312.7947,81.1828,50.5379,258.9636,74.4589,204.3067,34.3251,37.4216,29.8309,189.1546,217.858,29.2492,45.6876,174.5183,118.6641,87.3166,91.3807,48.3138,595.4287,222.8956,8.3499,64.4206
2024-04-15,52.2749,137.391,434.8136,153.065,128.6855,52.6626,308.588,80.1924,50.2137,256.6871,74.4303,204.3551,33.9832,37.2279,29.6854,188.6489,215.2538,29.0988,45.2211,172.7559,116.6505,86.3964,90.7652,48.8509,592.5905,222.5394,8.378,63.5357
2024-04-16,51.068,136.2215,435.8205,152.2298,127.2463,52.3192,303.0939,80.5517,49.8108,254.7852,74.1252,204.1713,33.1883,36.9083,29.3338,186.8014,216.5707,28.5913,44.945,172.0087,110.4647,85.2698,89.9071,48.2552,588.6349,219.2662,8.275,62.7
2024-04-17,51.6484,135.4028,436.808,151.7974,128.6283,52.5252,304.8434,80.4449,49.7757,254.5092,74.1729,202.0724,32.4028,37.3441,29.544,187.4529,215.4602,28.4691,44.9641,170.9839,110.7357,85.7428,89.5061,48.6556,586.3407,220.4696,8.275,62.8671
2024-04-18,52.4592,132.6154,436.456,151.9252,128.7713,52.9472,304.0767,81.1731,49.4866,251.3656,75.8794,202.4883,32.5876,37.3344,29.7218,185.4985,215.4209,28.6383,45.2877,170.7348,108.2285,85.4848,89.5527,48.9876,580.6149,224.33,8.3406,63.2702
2024-04-19,53.2699,133.4243,436.3289,151.7581,124.7588,53.7714,300.7154,81.5324,49.6356,248.3993,75.765,204.6356,32.6893,37.7896,29.8673,186.0722,214.389,29.1364,45.6876,172.3057,108.5673,86.6372,89.9258,48.4505,569.4996,223.0015,8.4062,63.8602
2024-04-22,53.6661,133.8142,436.984,152.2396,125.0066,54.1639,303.9588,82.4256,49.9246,250.7841,75.1263,204.829,32.1255,36.2788,29.8754,186.3347,215.5192,28.892,45.7638,171.731,108.7028,86.5082,90.5227,47.8059,577.8361,225.62,8.4624,64.3321
2024-04-23,54.0346,130.7539,435.1166,153.3303,124.3108,54.1443,297.1771,82.95,49.7056,255.5735,74.8784,204.4034,31.802,36.5209,29.8309,169.8142,215.8631,28.5819,44.8403,163.6755,110.5615,86.4738,90.2802,46.8683,587.7944,224.9943,8.4155,64.401
2024-04-24,53.8043,126.6215,434.3932,152.7211,124.3966,53.742,298.5236,82.6684,49.9159,252.6762,75.5553,205.4577,31.8205,37.3828,29.8956,167.9861,216.9637,28.6571,45.2021,166.5874,111.5876,86.6716,89.8698,47.1125,585.2529,225.9281,8.4905,64.0962
2024-04-25,53.2515,129.6526,433.9141,151.2079,123.1671,53.6733,299.5851,81.8916,49.4428,254.7852,76.2417,210.0424,30.9795,42.0412,29.7097,171.0199,215.9909,28.4597,44.5642,164.0299,111.3069,85.7256,89.6553,48.2454,590.4446,226.3132,8.3874,64.3518
2024-04-26,53.8595,130.6369,433.2786,152.4911,124.0535,53.8891,301.197,82.1538,50.1875,257.446,76.2703,211.8511,31.266,41.3826,29.7946,170.5726,217.2782,28.4315,44.9831,165.5625,113.1462,87.8326,89.1237,49.3197,598.2767,227.2759,8.4062,68.6288
2024-04-29,55.4718,131.6408,435.1264,155.5608,124.6063,54.4582,300.8431,83.2704,50.6342,257.6529,77.0616,211.232,32.6431,40.9274,29.8714,170.3976,217.8384,29.0048,46.2112,169.5854,121.7135,87.4628,90.7838,51.185,595.9528,229.2398,8.4811,69.5334
2024-04-30,54.3663,126.8165,431.1082,151.6225,122.9479,53.114,294.4742,82.1926,49.8458,253.8884,75.2883,210.1584,32.2919,39.3585,29.3055,163.873,222.2409,29.503,45.659,165.687,116.4666,85.975,88.0791,48.7728,580.5556,227.5262,8.378,68.4027
2024-05-01,53.2238,126.3584,432.7311,152.4417,124.8064,52.8981,298.1403,81.5518,50.1349,255.9579,74.335,210.6904,32.6061,39.3004,31.6539,164.0092,221.0911,28.1307,45.6019,166.8556,115.1985,85.588,88.3776,48.7435,584.3035,228.6333,9.184,67.1343
