date,status,status_code,objective,V,best_bound,mip_gap,solve_time_s,n_iterations,n_nodes,n_lazy_calls,n_lazy_cuts,cplex_cuts,n_variables,n_constraints
2024-03-25,integer optimal solution,101,0.0024357783349515556,0.0024357783349515556,0.0024357783349515556,0.0,7.610476016998291,204,0,248,247,247,707,401
2024-03-26,integer optimal solution,101,0.0023093947771446006,0.0023093947771446006,0.0023093947771446006,0.0,6.367030143737793,204,0,217,216,216,707,401
2024-03-27,integer optimal solution,101,0.002267571917030458,0.002267571917030458,0.002267571917030458,0.0,7.397831916809082,204,0,233,232,232,707,401
2024-03-28,integer optimal solution,101,0.0022067230758750457,0.0022067230758750457,0.0022067230758750457,0.0,6.282554864883423,205,0,210,209,209,707,401
2024-04-01,integer optimal solution,101,0.0022291548669915494,0.0022291548669915494,0.0022291548669915494,0.0,6.709034204483032,204,0,242,241,241,707,401
2024-04-02,integer optimal solution,101,0.0021539832134290387,0.0021539832134290387,0.0021539832134290387,0.0,6.425318002700806,204,0,209,208,208,707,401
2024-04-03,integer optimal solution,101,0.0022017831504398634,0.0022017831504398634,0.0022017831504398634,0.0,4.697833776473999,206,0,180,179,179,707,401
2024-04-04,integer optimal solution,101,0.0020327427867558225,0.0020327427867558225,0.0020327427867558225,0.0,6.069666862487793,259,0,214,213,213,707,401
2024-04-05,integer optimal solution,101,0.0020460956148229173,0.0020460956148229173,0.0020460956148229173,0.0,7.660738945007324,204,0,254,253,253,707,401
2024-04-08,integer optimal solution,101,0.0020548775379729766,0.0020548775379729766,0.0020548775379729766,0.0,8.32694387435913,204,0,268,267,267,707,401
2024-04-09,integer optimal solution,101,0.0017444389252192886,0.0017444389252192886,0.0017444389252192886,0.0,7.318706035614014,207,0,253,252,252,707,401
2024-04-10,integer optimal solution,101,0.0017448747962105866,0.0017448747962105866,0.0017448747962105866,0.0,10.992245197296143,204,0,322,321,321,707,401
2024-04-11,integer optimal solution,101,0.001784312383447846,0.001784312383447846,0.001784312383447846,0.0,12.906646013259888,204,0,379,378,378,707,401
2024-04-12,integer optimal solution,101,0.0017066396019921948,0.0017066396019921948,0.0017066396019921948,0.0,12.10715389251709,205,0,384,383,383,707,401
2024-04-15,integer optimal solution,101,0.0017067962512208666,0.0017067962512208666,0.0017067962512208666,0.0,12.58314299583435,205,0,410,409,409,707,401
2024-04-16,integer optimal solution,101,0.0017883994574369995,0.0017883994574369995,0.0017883994574369995,0.0,13.901389122009277,382,0,442,441,441,707,401
2024-04-17,integer optimal solution,101,0.0017670956650435248,0.0017670956650435248,0.0017670956650435248,0.0,19.055459022521973,204,0,592,591,591,707,401
2024-04-18,integer optimal solution,101,0.00168489684806908,0.00168489684806908,0.00168489684806908,0.0,11.377079963684082,204,0,383,382,382,707,401
