,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294
16,-0.0006850655705618261,0.0034336750040491982,0.02091122483976293,-0.009434525586672314,0.024254342838413583,-0.006226513098218356,0.026956116965003617,0.012936104311440209,0.010325171694911973,0.026248632883703934
17,-0.02017432180981297,-0.014114288613105815,-0.023980195963627545,-0.0018687081801191988,-0.03679999999999996,-0.007779858494235869,-0.02624855777155103,-0.020512783328741097,-0.018069125559044493,0.002841918294849089
18,-0.018090954522738654,-0.020130837580370185,-0.013819714325817332,-0.00990457784756622,0.010299003322259094,-0.02128627639801963,-0.028640345309127842,0.003079542510271347,0.004977463371075812,0.032589443854055905
19,-0.006412866449511355,0.008412778735207035,-0.0018167165115415683,-0.0034158838599487756,0.0026307135810588063,0.029032833166711347,-0.03208998788892661,0.00900573216644676,0.0013500530602249018,-0.008576329331046312
20,0.01977256428644613,0.01229316603171099,0.01715852999541354,0.023748316807442743,0.01836667759921293,-0.006572599038562788,0.0430109462768256,0.019575800194138515,0.01663656658389143,0.02560553633218
21,0.0016073940124572692,-0.009281819372217368,-0.01721015948527556,-0.013272749013511892,-0.0012882447665056086,0.01750822871296533,0.02061864567690256,-0.013429201544604146,-0.006191363241035995,-0.017543859649122792
22,0.014643931795386096,0.005079131308053396,-0.006241465681478088,0.04435288414929727,-0.006772009029345399,0.000654129367913577,0.026087691852353004,0.0007053226409605946,-0.00415380724286203,0.008241758241758188
23,-0.029754843811783224,-0.01138673207364633,-0.026869732399735703,-0.04264330471106998,-0.02305194805194808,-0.01861152878401707,-0.048392945442558184,-0.021059646507688098,-0.0071814544276026385,-0.017711171662125328
24,-0.009679062659195138,0.008838532295322495,-0.003406479639097297,-0.004423974304587539,0.03655699567962783,0.0002043586947995557,-0.026726019330030697,-0.02851322965078989,-0.013261496304829206,-0.0027739251040221325
25,-0.026954732510288112,-0.03309957065679989,-0.027165879850982625,-0.020026783540297004,-0.07342096825905747,-0.014348571327596251,-0.014174867861401291,-0.043652946306461216,-0.012522008547348428,-0.019123783031988896
26,0.012793402410657729,-0.00283811079955332,0.004068806334895982,0.016274302751723736,0.01418685121107267,0.01746961221965257,-0.008087445504517668,0.009749060417467864,-0.003403343748993354,-0.005317263381779586
27,0.00031318509238946577,-0.00027472862916528846,0.008472327173307885,0.01204082880019558,-0.011941316956670006,0.0058245370599799276,-0.01358594268970728,0.012289638974194347,-0.0023272840110739666,0.009978617248752713
28,-0.024212064287205105,-0.01019217968525757,0.0011866301235626006,-0.02065466843821727,0.0010359116022098612,-0.0036579864760704238,-0.02754612546125465,-0.011922706738037558,-0.007155272822112779,-0.021524347212420587
29,0.002780748663101659,0.004359467930209081,-0.005562904792127131,0.024358658115441644,-0.008968609865470784,-0.008871399325057148,0.022663023886770356,0.0036195198683729125,-0.005168953645841841,0.010457987738910896
30,0.0050127986348122745,-0.0048946315082075914,0.0004584792713544273,0.018240924688459288,0.023668639053254427,-0.017389376115663043,-0.01938721556913997,0.010820524542098128,-0.01370132617815988,-0.009992862241256286
31,-0.02186140295022819,0.022925568756335245,-0.004583652376418573,0.15691143431476898,-0.0061203672220333126,-0.0034550226460825103,-0.0028284127779933752,-0.017192117513258397,-0.004150536776150393,0.002523431867339592
32,-0.0004339806878594581,-0.0028133893677780306,-0.0035923104095929408,0.012980376124284505,-0.030448169688676037,0.02511254732875596,0.01605099891854972,-0.0011005289566055824,0.0025648218651063547,0.016540812657317543
