date,0157B1,03B8CF,55018,61366,0624BE,063384,067779,06EF42,07EC43,095294
2022-03-03,147.5515,106577,129325,164.92,31.6,99.0076,18.1861,83.0071,83.0332,31.34
2022-03-04,145.2993,105.4487,125.2171,167.22,28.59,98.2008,17.1509,81.9421,83.9303,30.0
2022-03-07,137.1305,102.9693,116.5157,163.37,26.5,98.5906,15.4587,76.8471,81.7773,28.95
2022-03-08,135.6954,104.4928,117.7108,156.35,26.89,96.3786,15.8071,77.1061,82.6083,30.86
2022-03-09,138.9522,105.3552,123.1538,158.38,27.86,97.4393,17.1907,79.3034,83.0615,29.98
2022-03-10,146.4731,103.4364,121.6133,155.73,28.93,99.4972,17569,79.0635,82.7782,30.11
2022-03-11,145.1831,101302,121.4546,156.45,28.44,99.6604,17131,77.6818,83.1371,30.56
2022-03-14,141.5202,103113,124.7969,155.95,29.41,98.0467,17.0414,74.2468,82561,30.5
2022-03-15,147.0208,103.7095,125.3571,158.08,30.0,97.9651,17.9572,77.1541,83.2598,31.12
2022-03-16,152.7448,104.5719,128.6901,149.65,31.32,94.3387,19.2413,78.4303,84.7046,32.76
2022-03-17,156.8701,106.1386,128.4194,159.37,32.2,95.5445,19.0621,79.8311,85.5356,32.61
2022-03-18,160.8722,106.5913,129.0356,159.81,32.27,95.1093,19.3707,82.2683,86.6121,33.2
2022-03-21,161.1126,106.7782,125.5158,163.84,31.63,99.7964,18863,79.5625,86.3005,32.99
2022-03-22,164.5022,107.7556,128.9982,166.35,32.07,100023,18.8431,79.4377,87.9342,33.46
2022-03-23,163.0246,106.1314,125.0957,160.16,30.75,101.5007,18216,75.3598,85.8945,32.27
2022-03-24,163.2656,107.0656,126104,164.62,31.16,103.3411,18.4051,75.6381,86.1116,32.77
2022-03-25,164.3869,108.1293,126.8602,167.86,31.93,106.2603,18.3056,74.6114,86.4138,33.54
2022-03-28,168594,107.4178,124.4048,167.83,33.26,103.2232,19311,75.1008,86.4422,32.93
2022-03-29,168.9178,109.2935,126.6828,175.2,34.4,97.9832,19.8385,77.5379,87.5659,33.93
2022-03-30,165.9108,108.8264,125.5438,175.25,32.98,99.4609,19.51,75.6957,86.3005,33.1
2022-03-31,162.6151,106.9938,122.5749,143.9,31.99,100.4582,20.1272,71493,84.6763,32.63
2022-04-01,163.1763,107.5759,122.2015,143.67,31.42,102.2441,19958,73.0954,84.9974,31.35
2022-04-04,167.9515,107.4609,122.9297,145.0,32.22,101.0384,19.6494,73556,85.0068,31.86
2022-04-05,163.6701,107.0081,121.7627,144.67,31.94,101.4373,20.1272,71.0516,81.9661,30.77
2022-04-06,158.3835,108.0143,120.6983,151.18,31.21,102.5886,18.8431,68.2499,82.07,30.4
2022-04-07,157.4143,107.7627,120.7263,152.7,31.62,105.8342,18654,67.5398,82.9199,30.41
2022-04-08,154.0981,107.6621,123.0137,155.63,32.64,107.2031,18.2558,67962,84.0058,30.71
2022-04-11,150.7675,107.8849,122.5189,152.14,32.24,106.6773,18.4549,69.2478,82.3533,30.88
2022-04-12,150.4337,106.7782,123.4525,165.54,32.71,108155,18425,68.7584,81.2957,30.7
2022-04-13,155.1761,106.8357,123.8166,162.96,34.26,109.66,19.4204,71.0996,81.2673,31.01
2022-04-14,151.3506,105.9158,123.7886,170.52,34.49,112.3797,19.4702,69574,80.0208,31.25
2022-04-18,152.4266,105.0534,128.8208,185.03,34.79,114.9181,18.9526,68461,79.8981,31.19
2022-04-19,157.7446,107.8705,132.1912,177.06,37.0,111727,19.8186,71.1188,80.9652,31.41
2022-04-20,153.6367,108.2227,132.4339,165.48,37.19,114.2291,19.5299,71.5698,81409,31.89
2022-04-21,147.9481,109.0707,130.6881,165.99,36.51,110902,19.4204,70.2936,81.6073,30.71
2022-04-22,144.0113,107.2022,126.3001,165.09,34.79,106.9221,18.7535,68461,78.5288,29.43
2022-04-25,145.7313,106.7926,127.4017,162.44,36.24,105.5169,18.7933,71186,79.7564,30.14
2022-04-26,139064,103.6448,123.4525,160.84,34.87,104.1298,17.4197,69.2861,77.6884,29.16
2022-04-27,137.8429,103.6376,116.0956,171.93,34.95,107.8468,17.3301,67252,78.2267,28.85
2022-04-28,144.2573,105.7433,120.7917,166.82,35.53,105.9158,17.7482,69.9098,79.2937,29.58
2022-04-29,123.9899,103.6448,116.3477,173.54,34.58,102.5524,17.2206,66.7722,76.3947,28.7
2022-05-02,124.2079,104.8594,118.2336,175.85,36.1,104.4743,17.2704,67.8949,76.1775,29.37
2022-05-03,123962,106.4188,120.1102,178.33,35.31,105.8614,17.4097,68816,77.0085,29.89
2022-05-04,125.6331,110.8386,125.3851,179.99,36.35,107593,17.6486,72.5101,79662,30.89
2022-05-05,116.1339,107.4106,121.6786,179.77,35.19,104.0936,16.4641,68.2691,69.5012,29.73
2022-05-06,114.5032,107.4609,118607,180.72,34.23,104.4653,15.8469,67.3979,71.3143,29.42
2022-05-09,108.5338,109.5091,115.0406,185.32,34.06,97.7566,14.0751,67.3113,72.0225,28.19
2022-05-10,108.6036,107.1663,112996,183.58,33.0,100023,14.1249,65.6557,70.2945,28.29
2022-05-11,105.1248,105.2187,111.6516,181.82,31.22,99.5153,13.4878,62.4312,68.3492,27.55
2022-05-12,106.6796,107504,106.5727,179.13,32.09,98.9714,13.1991,65.0301,69.4446,28.12
2022-05-13,112.7898,107.2956,109.3039,174.73,32.52,99.3431,14.2145,65.9637,69.2935,29.67
2022-05-16,110.5505,108158,106.9669,183.97,32.78,102.0537,14.0253,65.8097,68538,29.63
2022-05-17,115.0978,109.4803,113.0111,183.42,33.36,105.6075,14.8017,67.8215,70.9271,30.69
2022-05-18,106.8612,107.0297,107.3611,186.84,29.87,101.3501,13.7765,63.2493,66.3189,29.14
2022-05-19,107.0672,106.6813,106.3662,185.01,29.06,100494,13.5177,64029,66.6602,29.64
2022-05-20,107.3386,104.4091,106.7135,185.6,27.97,99.6107,13.0697,66.1755,67.1436,29.6
2022-05-23,107.3047,104.8084,111.5001,184.65,26.73,103.3081,13.0498,64.9146,68.1011,30.06
2022-05-24,103.8558,105.8029,109.6511,182.13,19.09,105.1476,11706,63.1723,67684,29.44
2022-05-25,106.5245,105.8319,112.8328,184.73,22.23,105.3935,12.1241,66.4161,67.9589,29.45
2022-05-26,110.8169,106.7393,116.7654,184.84,21.85,104665,13.1494,70.1316,68.9542,34.16
2022-05-27,114.8764,108.5324,118.6894,180.05,22.55,104.4737,13.9059,71.9797,70.8406,35.08
2022-05-31,119.9275,108.3727,120.0034,199.95,20.44,107.7522,13.8163,72.3358,70.8122,35.22
2022-06-01,121.3985,106.2893,117.2816,219.33,20.44,103.9091,13.4082,72.2588,70.3193,34.57
2022-06-02,125.2165,107.5669,118.6049,210.96,20.41,104.9109,13.9955,73.4235,71.0587,35.13
2022-06-03,122063,105.9626,116.4275,206.44,20.36,102.8983,13448,73154,69.7315,35.25
2022-06-06,124.4972,106.1368,117.9573,192.0,20.53,101.9056,13.5475,72769,70.0349,35.4
2022-06-07,122.7114,106.6159,120.3506,202.28,20.18,102.7343,13.7168,72.6631,70234,35.69
2022-06-08,120.8957,105.5633,117.4787,199.44,19.83,102.4793,12.8707,70.2664,69305,35.24
2022-06-09,115.8775,104.6632,112.0069,196.72,19.36,100.3483,11.6762,70.6995,67.0867,34.49
2022-06-10,109.3928,99.9229,105.6623,191.23,19.07,97.4068,10.9993,67.7541,66.2715,32.74
2022-06-13,103.4268,98.9938,100.4345,197.02,19.25,93.2905,9.8645,64.0098,64.3566,30.15
2022-06-14,102.07,98.1807,100031,195.19,19.25,95.0299,9.4763,63259,64.3377,31.12
2022-06-15,107.4174,97.5129,101.5233,195.78,19.77,94.6383,9.7948,62.9895,64.9254,32.34
2022-06-16,103.4168,95052,95.8356,201.49,18.21,91287,8.7098,59.0045,62.3659,29.75
2022-06-17,105.9708,94.2535,100.6692,201.87,18.96,88.8828,9.5559,58.2922,63039,30.19
2022-06-21,108425,94.3769,99.9183,205.14,19.32,89.8937,9.5261,59.0045,64.2239,30.68
2022-06-22,108.6944,94.66,99.1393,203.21,18.8,84.7483,9.5758,61.6804,63968,30.54
2022-06-23,112.1762,94.4785,97.8066,203.06,18.61,79.5847,9.6057,64.8761,63.8732,30.29
2022-06-24,116.1868,97.5129,103.3253,203.79,19.47,80.4954,10.8002,65.1552,66.6033,32.15
2022-06-27,112.9544,96.4022,102.8654,203.31,18.87,82.7994,10.5016,65.4247,66.2715,32.32
2022-06-28,107148,94.6092,101.8517,201.7,18.3,82.6082,10.2826,63413,64.5652,31.31
2022-06-29,108.6645,94.2027,99.1206,207.0,17.74,83.3094,8.8293,63.5381,64.9159,30.53
2022-06-30,105.9608,93.9414,97.7878,205.25,16.92,82.59,8.6103,63.7114,63.9775,30.31
2022-07-01,109303,93.2735,100.2562,210.71,17.18,82.8268,8.7795,67.4653,64.4894,29.94
2022-07-05,113.2337,93.7962,100106,209.63,17.59,78.8835,9.3369,69.7851,64.1955,29.89
2022-07-06,114.0618,94.2535,99.5241,212.49,16.9,78.1823,8.6999,69.3423,64.4799,29.32
2022-07-07,116.0571,94406,102.1521,219.2,17.67,80.8233,9.2872,70.0642,64.0628,29.87
2022-07-08,115.2689,93.4405,101.9362,215.73,17.21,79867,8.9686,70.6129,63.5319,29.87
2022-07-11,111.4878,93651,100.5847,219.17,16.59,79348,8451,70.5262,62.2806,29.26
2022-07-12,108.9638,94.5148,100.4627,223.05,16.92,79.7669,9.0881,71.6139,61.7592,28.66
2022-07-13,110141,93.1864,99.0455,220.02,16.88,79.3297,8.9587,70.9979,61655,28.55
2022-07-14,110.3705,93.1429,97.0933,223.53,16.51,77.9819,8.67,69.9198,61.1052,27.95
2022-07-15,113.2836,94464,101.5045,220.53,16.71,78.6923,9.1379,70.7091,62.4323,28.74
2022-07-18,113.4931,93.5784,103.7007,224.82,16.86,79.8761,9.6057,69.8525,61.7118,29.01
2022-07-19,117.9327,95.9159,106.0752,232.13,17.89,81.9616,10.3124,71.4984,63.9111,30.79
2022-07-20,122482,96.5547,107.7083,230.13,18.51,83.6828,11.0391,70.3434,64.5747,30.8
2022-07-21,124.3376,97237,107.2484,229.57,18.67,83.4096,9.8048,72.9904,65.3899,31.27
2022-07-22,122.1328,97.3604,102.2366,227.89,18.57,82.8905,9.2175,74492,65.5037,31.0
2022-07-25,120.8558,97.3604,104.1137,231.37,18.31,85.7865,9.1379,72538,64.6695,31.16
2022-07-26,114.5407,102.1733,99.8245,234.3,17.05,86.8156,8461,72.4128,64.5273,30.49
2022-07-27,120.6862,100.8013,102.2459,225.91,17.49,83.3459,8.8094,74.9347,66.6412,31.69
2022-07-28,121.9931,101.8975,101.0915,226.15,17.9,81.3424,9.0582,75.3775,63.3518,31.65
2022-07-29,134.6334,103.9808,103.0813,224.43,17.81,84.0835,9.0184,75108,64423,31.6
2022-08-01,135.0724,104068,102.9874,244.4,17.35,85.4586,8.8791,75.3005,64.1007,31.65
2022-08-02,133.8453,102.8992,100.3688,237.79,17.52,84639,9.3071,71.3829,64.0533,31.12
2022-08-03,139.1927,104.1623,102.3586,231.85,18.02,86.5606,9.7451,71.6581,65.1529,31.52
2022-08-04,142.2355,107.5233,100.3219,229.0,18.06,86.5606,9.7052,74.0525,65.1624,26.15
2022-08-05,140.4697,107.0079,100.3629,226.85,18.02,88.1087,9.7749,73.7146,65.1434,25.54
2022-08-08,139.0829,107.7847,101.7692,223.36,19.28,87.6898,9.9641,74.5931,65.2382,26.22
2022-08-09,137.5066,107.3201,100.4101,229.0,17.97,88.6825,9.4265,72.3339,64.5652,25.76
2022-08-10,142.3552,108438,106.4131,241.41,18.82,89.1105,10.2925,75.7131,65.4468,26.33
2022-08-11,140.3101,108.6413,108.8012,247.69,19.32,89.7844,10.4916,75.9834,65.1434,26.31
2022-08-12,143.2132,110.5141,109.2448,239.6,19.7,92.1977,10.6708,76.9682,66.1483,26.64
2022-08-15,142.8441,109.9261,107.2815,241.71,19.79,91.3872,10.6608,76.0993,66.0724,26.7
2022-08-16,144.4403,109.0768,108.9805,233.58,21.58,90.6313,11.1386,75.8965,66.2999,26.68
2022-08-17,141.7666,107.0224,107.2343,266.94,20.86,91.1595,10.5115,73869,65.3141,25.92
2022-08-18,141.9662,106478,107.4608,265705,21.23,92273,10402,74178,65.7909,26.23
2022-08-19,137.9057,106.4853,105.9129,262.7,20.57,91659,9.8247,71716,65.2865,25.93
2022-08-22,132.9075,103.8379,102883,277.39,19.8,90.9992,9.3469,70.1905,63.6782,24.69
2022-08-23,133.3065,103.9552,103.6476,271.98,19.75,93391,9.4962,70345,62.8311,25.11
2022-08-24,133.4861,103.4345,104.1667,267.64,18.65,92.8595,10.0039,72.1022,62.7931,25.03
2022-08-25,136.9579,104.6959,107.2815,272.64,17.44,94.3349,10.4916,73.9656,63.7924,25.57
2022-08-26,130.4433,94.7074,103657,264.15,15.87,93.7667,9.9242,70.2967,61.5749,24.33
2022-08-29,129.4855,92.7273,101184,267.52,15.27,95123,9.7849,69.6788,61.1562,24.39
2022-08-30,128428,91.5686,100.8348,256.59,15.0,91.5307,9.7252,69.4471,61.1086,24.51
2022-08-31,126.4726,91.1946,99.8815,253.08,14.39,90.88,9.4166,68694,60.1188,24.78
2022-09-01,127.5201,92.1333,98.9282,253.54,15.44,89872,9.3071,68.8678,60.3758,26.7
2022-09-02,127.2109,89.2145,98.3713,252.19,15.43,90.7334,9327,68.9161,59.3194,27.48
2022-09-06,125.8141,85511,96.4363,251.87,15.52,86.2338,9.3967,67.5741,59.2147,26.4
2022-09-07,129.1762,88.4078,99.0037,245.84,16.14,87581,9.7749,68.6361,60.5947,26.66
2022-09-08,129.5154,87.4691,100.4667,249.91,16.12,88.7723,10.0337,69.5823,61.2418,26.6
2022-09-09,132.9573,90.2779,102.2412,259.85,16.2,88.7906,10.3523,70.7988,62.3458,26.76
2022-09-12,136.1299,91.1212,103.6287,260.36,16.6,86.9761,10.5513,71.5036,63.1167,28.36
2022-09-13,126.5225,88.3491,95.3697,272.21,15.52,85.1708,10193,66.8307,59.7952,27.25
2022-09-14,128.2484,86193,95.0016,272.92,15.34,84.4927,10.5215,66.6183,59.0339,27.63
2022-09-15,125.9837,85379,97.0026,263.54,15.05,83.5763,10.8699,67.2169,59.0434,27.47
2022-09-16,123.2402,85.5183,95.9738,262.56,15.48,81.9726,10.7106,68.6651,59.1957,27.04
2022-09-19,124.3675,85.5403,96.7289,256.06,16.05,83.6221,10.7305,70.5671,60.1569,27.75
2022-09-20,121.9033,85.4523,95.6812,257.28,15.93,82669,10.3722,69.4471,58.9673,27.05
2022-09-21,118.2619,84.1982,93.9067,257.61,15.59,82.0184,9.6654,68.8775,57.1781,27.54
2022-09-22,117.0348,83.7069,90.1123,255.88,15.61,80.9187,9.5958,68501,56.9116,26.3
2022-09-23,113.5131,82.8635,88.5172,253.42,15.88,76.2359,8.9089,68.9547,56.0075,23.85
2022-09-26,114.8799,82.8708,86.1763,262.23,15.53,75072,8.8591,65.8845,55.8552,23.57
2022-09-27,114.1416,82.4381,86.2613,272.83,16.03,75.3378,9.1777,65.1893,55.17,23.34
2022-09-28,117.7331,83.8095,89.7064,254.8,16.57,76.8865,9.7849,68.8678,56.3977,24.08
2022-09-29,114.5307,82.3575,88.4228,255.89,15.43,75.3653,9118,66.0004,55.6268,24.67
2022-09-30,112.7349,81.0374,86.9975,258.51,15.55,75.6677,6.9977,65.0252,54.6656,24.48
2022-10-03,115.6081,83.0322,90.2067,254.03,15.67,77.3355,6.8186,68.2982,56.1788,26.05
2022-10-04,120.8059,84.7923,94.2654,261.79,16.15,80.7629,7.7244,71.2429,57.73,27.4
2022-10-05,120.6662,84.4622,93.3876,266.98,16.05,80.4055,7.3959,70.2967,57.7015,27.31
2022-10-06,120.0178,81.4921,91.3016,284.59,16.38,79.0401,6948,71.2526,56.8259,26.89
2022-10-07,114.2912,78852,88.6021,269.39,15.17,78.3711,6729,69.4278,55.6649,26.56
2022-10-10,113.4033,79.5413,87.8281,272.21,15.44,79.3608,6.3507,69.7175,55.3413,26.78
2022-10-11,111.9468,79.82,88.4983,269.69,15.44,78.9942,6.6095,70.1905,54.4562,26.88
2022-10-12,112.6351,79.9007,88.2434,268.25,15.5,80.2772,7.2764,68.7906,54.0089,26.7
2022-10-13,112266,83.7949,92.3304,264.3,16.02,82.7973,7.0674,68.2113,56.1026,27.46
2022-10-14,106.6492,83.3328,90.0368,261.23,16.43,77.8854,7.0973,66.2803,55.7695,27.13
2022-10-17,113523,83.5015,92.0001,274.34,17.06,80.4971,7.2366,67.5548,56.9877,27.11
2022-10-18,116087,85.0343,94.0011,272.0,17.06,81.8351,8.0429,69.8623,57.7871,28.04
2022-10-19,114.8,83.7509,89.8858,268.78,16.65,83.0264,7.6447,65.45,56.9211,28.14
2022-10-20,114.9796,82.9515,89.6498,241.11,16.52,82.3208,7.9633,64.8225,56.8925,28.35
2022-10-21,119.0401,85665,90.8485,246.26,16.94,83.2097,8.1624,67.3424,57.3684,28.97
2022-10-24,119.5389,86.8164,92085,238.66,17.33,83.4938,8.1823,68.7134,57.8252,28.78
2022-10-25,120.3171,86.9044,95.8794,237.83,18.19,84.2819,8.5804,72807,58.5104,28.98
2022-10-26,115.3887,89.9845,96.2003,241.36,18.15,90.1836,8.6302,72.7105,58.6722,29.05
2022-10-27,110.6997,90.0579,96.3986,236.45,18.08,89.6795,8.6103,73.1642,58834,28.71
2022-10-28,103.1674,92.8447,101.0896,243.64,18.71,88.6715,8899,75.2883,59.9761,29.89
2022-10-31,102.1997,92.2506,100.0703,243.73,17.58,90.4493,9.0184,74.2263,59.2432,28.75
2022-11-01,96.5629,91.8913,100.8159,242.11,17.74,91.4299,9.0085,74.6993,59.5097,28.82
2022-11-02,91.9039,90.1019,97418,243.72,16.54,90.8892,8.6501,72.5753,57.3494,28.16
2022-11-03,89.0905,90.0945,93.2743,239.68,17.25,90.4768,8.7895,71.0884,49.4503,25.71
2022-11-04,90.7666,91.5539,96.7761,242.15,17.15,91.2099,8.9587,72.5849,50.0879,27.65
2022-11-07,90.3176,91.4366,98.8621,242.97,17.31,94.5823,8.7198,72.5367,51.1538,29.0
2022-11-08,89.7689,91.9279,99.6172,235.05,17.61,95.8195,9.0582,70.7312,50.6494,28.44
2022-11-09,85.9379,90.8132,95.7756,249.41,16.89,91.5765,8.5207,72836,51.4108,27.99
2022-11-10,96.4033,94.7148,107.6956,224.01,19.05,93.6476,9.7351,81.0233,54.5228,29.01
2022-11-11,100.5535,97.5236,110.3827,225.52,18.97,93.0244,10.3025,81.9887,55.5982,29.46
2022-11-14,98.2589,96.0935,105.9389,230.55,18.83,90.5959,10.5513,78.6771,55.2747,29.07
2022-11-15,98.7079,96.2328,98.3332,239.04,19.3,91.4207,11.1088,81.2646,57.0639,28.61
2022-11-16,96.8922,94.4141,96.6241,238.06,17.88,91.1,9.5858,80.2509,56.5404,28.45
2022-11-17,94.6275,94.3399,94.4212,234.36,18.59,91.7501,9.4663,78.7737,56.8559,28.36
2022-11-18,93.9191,94.0505,93.9654,218.73,18.78,92866,9.4265,78.5806,57.3339,28.51
2022-11-21,92.2431,94696,96.1968,222.13,18.63,93.4009,9.2772,77.8468,55.6417,28.68
2022-11-22,92.9813,95.4157,96.4247,226.24,22.62,93.6775,9.4265,79.8067,56.6265,29.54
2022-11-23,93.9092,94.9705,96.5006,227.74,23.98,93.3086,9.6853,81.5832,57.3913,29.61
2022-11-25,93.1909,95.7422,96.5861,220.45,23.77,93862,9.6853,80.9943,58.2422,29.68
2022-11-28,93.7296,92.4776,94.5541,225.65,24.08,94.4153,9.2772,80.4343,57.4582,28.95
2022-11-29,92.2032,93.5831,96.9279,226.05,23.78,96.0568,9.7052,81.3129,56.9993,29.11
2022-11-30,96.3135,93.4644,98.0294,238.57,23.98,96.6839,9.8844,83.0315,59.4755,29.67
2022-12-01,95276,93.4792,94.3072,233.3,23.88,91.2429,9.9242,83.9513,59.8675,29.44
2022-12-02,93.9092,94.2212,92.7595,241.88,24.31,87.4526,9.9541,83.5931,59.6476,28.86
2022-12-05,90.7965,92.4701,90.2242,242.15,22.87,86.0601,9.6356,82.0341,57.7928,27.37
2022-12-06,88043,92433,89.2842,243.21,22.9,88.0429,9.2573,81.2498,57.0184,27.81
2022-12-07,88.2525,93.7463,88.5246,210.12,23.71,88.0797,8.8492,83535,56789,26.62
2022-12-08,90138,93.4866,88.8569,200.1,24.17,88.8636,8.9886,83.2058,56.6934,26.73
2022-12-09,88881,93.3086,89645,197.2,23.59,88.0797,8.8293,82.6345,55.7756,26.32
2022-12-12,90.3376,94.1173,92.5981,199.86,23.15,88.0429,8.9686,83.4672,56.4448,27.3
2022-12-13,92273,94.4437,93.8704,197.53,23.11,87.1207,8.8691,84.5226,56.5787,27.25
2022-12-14,91.3651,93.5534,91.7245,197.27,23.21,88.7437,8889,84.6291,55.6704,27.29
2022-12-15,88.2425,90.8007,89.1133,191.8,21.78,89.2233,8.5904,87.5825,53.8731,27.0
2022-12-16,87.6539,90.2888,85.5526,189.21,21.78,88.6054,8.4112,86.5464,53.1178,26.3
2022-12-19,84.7208,90.6152,83.4351,195.38,21.71,88.7068,8.0529,85.2973,52.5633,25.97
2022-12-20,84.9901,89.6359,83.9289,199.0,21.61,88.9651,8.0628,84.8712,52.6206,26.16
2022-12-21,86.5664,91.6021,85.1917,,21.92,90.1824,8.4411,86.9046,53.1847,26.79
2022-12-22,83.5934,90.2146,84.9733,,21.44,89.5553,7.8438,87.4856,53.0222,26.22
2022-12-23,85.05,89.1388,86.1128,,22.26,91.2613,7.7742,86.3527,53.5576,26.53
2022-12-27,83.04,89.1981,86.1698,,22.06,92.7553,7.6348,86.4399,53.9973,26.69
2022-12-28,81.82,87.7661,85.1727,,22.36,91.7593,7.6348,84.9874,53.1369,25.98
2022-12-29,84.18,89.4578,87.9928,,22.88,92.0268,8.0429,86.5657,54.6188,26.74
2022-12-30,84.0,88.9755,88.2682,,22.91,92.0083,8023,86314,54.6761,26.5
2023-01-03,85.82,90.8675,88.2777,,23.6,88.1351,7.9334,87.8052,55.0586,27.67
2023-01-04,85.14,92856,90.9649,,25.21,87.6094,8.6999,88.7347,55.5079,28.18
2023-01-05,83.12,91.2311,89.2367,,24.74,85931,8.9089,89.3835,55.0394,27.66
2023-01-06,86.08,94.0208,92.1708,,25.2,89.1034,9.1578,90.6132,57.1236,28.17
2023-01-09,87.36,94.0728,92.5316,,27.4,90.4129,9.4265,89.8289,58.1848,28.27
2023-01-10,89.87,95067,93.5286,,27.8,89.9242,9.6356,90.6132,58.5194,28.48
2023-01-11,95.09,95.8015,96.6526,,27.23,90.8002,9.8147,92.5885,58.7967,28.3
2023-01-12,95.27,95.9722,95.9214,,26.91,92.7184,10.2328,92.5595,62.2384,28.82
2023-01-13,98.12,96.0909,97.6591,,27.98,92.6078,10.4618,91.9495,61.2442,28.81
2023-01-17,96.05,93.9318,98.3997,,27.11,93.3271,10.8301,92.3368,60.1925,29.1
2023-01-18,95.46,91.0753,96757,,27.13,90.2746,10.3821,91.7074,58.3091,28.96
2023-01-19,93.68,87.87,92.9684,,27.06,90.7357,10.0735,89.1027,58.6724,28.17
2023-01-20,97.25,89.5172,98.9219,,27.79,89.8504,10.4219,91.4847,59.9822,28.4
2023-01-23,97.52,90.9788,101.7135,,28.86,88.2089,10.6708,92.6466,61.4162,29.14
2023-01-24,96.32,85.3251,101.1343,,28.09,89.0573,10631,93.9248,61.1103,28.01
2023-01-25,97.18,83.7892,110.2308,,27.99,89.3432,10.8301,92453,61.3206,27.88
2023-01-26,99.22,84.2493,110.2118,,27.84,91.9899,10.5812,93.7408,61.8178,28.56
2023-01-27,102.24,85.5106,111.6456,,27.31,90.0072,10.9694,93.46,62.8216,28.27
2023-01-30,100.55,83.5296,109.1958,,27.59,89.5184,10.5912,91.8236,62401,28.11
2023-01-31,103.13,85.3844,112.9939,,28.96,91.3905,10.7703,95.5612,63.8159,28.73
2023-02-01,105.15,85.9632,110.4587,,29.23,92.3311,11.2879,96.7329,65814,28.84
2023-02-02,112.91,89.25,115.6716,,29.87,91.0308,11.9847,99.6765,67554,29.59
2023-02-03,103.39,87.1726,115.8815,,30.07,90.4498,11.7458,96.3165,65.2213,28.89
2023-02-06,102.18,86438,112.2555,,30.51,91.8331,11.8155,95.3069,63.8924,27.43
2023-02-07,102.11,86.7348,114.6029,,31.25,91.2613,12134,96.5398,64.5521,28.15
2023-02-08,100.05,85.5106,111.8547,,30.1,90.5513,11.8155,94.5595,63.3857,28.23
2023-02-09,98.24,83.7892,110.3089,,30.41,88.6238,11.4771,94.8507,63.7012,29.15
2023-02-10,97.61,84.4941,110.1085,,30.49,91.1968,11.1088,95.7049,63.7872,28.9
2023-02-13,99.54,85.5328,111.9978,,31.05,90.5974,11.5866,97.5784,64.8484,29.64
2023-02-14,99.7,84.7389,110.0703,,31.01,92.1836,11.8255,96268,64.4469,29.12
2023-02-15,101.16,85.1693,109.3833,,30.8,92.2439,12134,96.3359,64.1792,29.36
2023-02-16,98.15,84.1995,106.4442,,30.09,90.5271,11.5468,94.3071,63.7183,28.84
2023-02-17,97.2,84.9437,106.0816,,31.19,90.5456,11.2382,91.6181,62.8733,28.76
2023-02-21,94.58,82.1321,103.1998,,28.9,89.2464,11.0789,87.6187,62086,28.21
2023-02-22,95.79,81899,103.6197,,29.31,90.8055,10.9893,88.4729,61.8747,28.06
2023-02-23,95.82,81.8765,104.4976,,28.96,91.3344,10.84,89.5602,61.7307,28.34
2023-02-24,93.5,81042,104.6216,,28.99,91.0003,10.5414,88.4924,61289,27.73
2023-02-27,93.76,81.3953,104.0396,,28.73,90193,10.7803,88.8127,60.9722,28.02
2023-02-28,94.23,80.9969,104.0873,,29.41,88.6246,10.5713,89.7737,60.1368,27.74
2023-03-01,92.17,82.8538,103.6102,,29.23,88.3184,10.5414,88.2303,59.8872,27.81
2023-03-02,92.13,82.6207,103238,,28.34,90.5363,10.7106,88.1332,60.0408,28.27
2023-03-03,94.9,83.6432,104.7552,,28.52,91.6592,11059,90.0649,60.0504,28.89
2023-03-06,93.75,82.6433,103.5338,,27.73,91.0003,11.0192,88.7836,60.1176,28.48
2023-03-07,93.55,80.5082,100.6807,,28.36,90.1837,10.8201,88.5021,58975,26.47
2023-03-08,93.92,80.5609,100.1368,,27.68,89.8496,10.4817,91.0454,59.0806,27.41
2023-03-09,92.25,79.3279,96.3199,,27.03,88.0771,9.9441,92.1617,58.4853,26.39
2023-03-10,90.73,78.2303,93.6957,,26.97,85887,9.6455,91.3463,57.9764,25.51
2023-03-13,92.43,77.8093,89.0486,,25.62,84.8105,9.1976,92.7927,55.6719,24.35
2023-03-14,94.88,77.2681,91.6728,,26.79,97.0881,9.0284,94.6662,56.1136,24.58
2023-03-15,96.2,77.2681,88.6765,,26.6,89.8218,8.6899,93.4625,54.7981,23.33
2023-03-16,100.04,78.3431,89.2776,,26.61,89.7568,8.9886,95.2099,56.0752,23.47
2023-03-17,98.95,77.4485,85.6039,,25.96,85.4787,8.5108,94.5886,55.4895,22.92
2023-03-20,97.71,78.4183,86.1096,,26.06,88.1978,8.5705,93.8023,56.3632,23.16
2023-03-21,100.61,78.4033,90.2319,,25.83,90.2023,9.0781,94.0061,56.8241,24.03
2023-03-22,98.7,76.3359,86.8444,,25.31,88.7546,8.9487,92.9092,55.1534,23.63
2023-03-23,98.71,75.9299,85.7947,,24.62,86.8058,9.1777,93.4625,55.8447,23.25
2023-03-24,98.13,76.0351,86.31,,24.62,87.1677,9.1876,94.0935,56.3152,23.36
2023-03-27,98.04,76.2983,87.5505,,25.2,88.9309,8.7497,92.5015,56.6609,24.08
2023-03-28,97.24,76.4862,86.9493,,25.73,89.6455,9.2872,92.8995,56.6033,24.36
